observationTime,airTemperature,seaLevelPressure,relativeHumidity,missforest_precipitation,cloudCover_fixed,feelsLikeTemperature_fixed,windSpeed_fixed,windGust_fixed,windDirection_fixed
2019-02-14,1.5458333333333334,1026.4208333333333,92.75,0.0,70.5909090909091,-1.0166666666666668,2.6125000000000003,9.9,258.0
2019-02-15,2.3375,1028.1666666666667,97.45833333333333,0.2,98.85714285714286,-0.5125000000000001,2.9499999999999997,10.8,272.0
2019-02-16,2.5875,1023.9875000000001,91.20833333333333,0.0,33.625,-0.7458333333333332,3.4916666666666667,8.2,204.0
2019-02-17,2.316666666666667,1018.75,91.16666666666667,0.0,50.833333333333336,-0.5083333333333333,2.9333333333333336,7.3,217.0
2019-02-18,-1.1166666666666667,1024.4791666666667,96.79166666666667,0.0,51.666666666666664,-2.8666666666666667,1.5791666666666666,6.8,167.0
2019-02-19,1.7708333333333333,1013.4583333333334,87.5,0.3,27.333333333333332,-1.7249999999999999,3.7916666666666665,9.7,198.0
2019-02-20,2.670833333333333,1007.7333333333332,83.79166666666667,1.5,79.41666666666667,-1.7375,5.458333333333333,17.8,247.0
2019-02-21,-2.533333333333333,1019.5041666666666,58.166666666666664,0.0,57.041666666666664,-7.1125,3.8249999999999997,13.1,309.0
2019-02-22,-5.316666666666666,1034.6208333333334,53.583333333333336,0.0,4.25,-10.520833333333334,3.8625000000000003,13.9,1.0
2019-02-23,-4.2375,1041.6083333333333,57.708333333333336,0.0,75.16666666666667,-7.433333333333334,2.9125,11.3,263.0
2019-02-24,0.4583333333333333,1031.4833333333333,77.70833333333333,0.0,75.70833333333333,-3.045833333333334,3.15,10.5,270.0
2019-02-25,1.7416666666666665,1024.5541666666666,87.33333333333333,0.0,54.86363636363637,-1.9958333333333333,4.133333333333334,11.9,285.0
2019-02-26,2.2083333333333335,1019.4583333333334,84.125,0.0,90.91666666666667,-1.7416666666666665,4.316666666666666,11.7,331.0
2019-02-27,2.35,1017.8541666666666,81.79166666666667,0.0,74.625,-0.1708333333333333,2.7624999999999997,8.7,331.0
2019-02-28,3.3208333333333333,996.5541666666667,80.625,0.3,90.33333333333333,-0.6583333333333333,5.0,15.5,301.0
2019-03-01,-2.1166666666666667,1003.6666666666666,72.04166666666667,0.7,89.95833333333333,-7.233333333333333,4.6625000000000005,14.0,317.0
2019-03-02,-3.733333333333333,1013.5583333333334,56.875,0.0,56.0,-7.566666666666666,2.6666666666666665,7.7,5.0
2019-03-03,-0.5041666666666668,1004.8083333333334,78.54166666666667,2.6,77.29166666666667,-5.316666666666667,4.6125,10.2,217.0
2019-03-04,4.833333333333333,993.5,96.58333333333333,8.5,93.0,2.5708333333333333,2.858333333333333,10.3,218.0
2019-03-05,4.566666666666666,989.6666666666666,84.125,2.6,86.33333333333333,0.6291666666666667,5.516666666666667,17.7,237.0
2019-03-06,-0.8791666666666668,1011.4375,64.70833333333333,0.0,47.583333333333336,-3.9166666666666665,2.5708333333333333,9.5,333.0
2019-03-07,3.829166666666667,1007.5958333333333,68.33333333333333,0.0,87.29166666666667,-0.2916666666666666,5.666666666666667,14.6,155.0
2019-03-08,7.45,1001.2041666666668,72.41666666666667,2.5,78.41666666666667,5.141666666666667,5.466666666666666,18.4,214.0
2019-03-09,4.304166666666666,1004.3708333333334,68.75,2.7,68.54166666666667,0.27499999999999997,5.479166666666667,18.6,229.0
2019-03-10,2.3958333333333335,996.0416666666666,91.25,4.4,80.58333333333333,-1.25,3.9583333333333335,10.8,261.0
2019-03-11,-0.22083333333333333,999.6750000000001,83.04166666666667,1.7,78.28571428571429,-4.054166666666666,3.9291666666666667,13.4,273.0
2019-03-12,-2.0791666666666666,1011.0458333333332,70.83333333333333,0.0,39.25,-6.5625,3.891666666666667,12.3,258.0
2019-03-13,0.42916666666666664,1009.5708333333333,80.08333333333333,0.7,69.54166666666667,-3.3000000000000003,3.8791666666666664,14.6,150.0
2019-03-14,3.3791666666666664,1003.1458333333334,85.875,3.2,79.54166666666667,-0.27499999999999997,4.545833333333333,14.1,162.0
2019-03-15,3.920833333333333,998.8041666666667,89.08333333333333,0.6,88.41666666666667,0.46666666666666673,4.208333333333333,12.2,185.0
2019-03-16,3.0708333333333333,992.3333333333334,94.25,11.5,96.5,-0.9083333333333333,4.8125,12.8,291.0
2019-03-17,3.8125,1004.5124999999999,88.95833333333333,0.0,93.45833333333333,1.15,3.6041666666666665,12.0,165.0
2019-03-18,5.529166666666666,1007.3666666666667,84.91666666666667,3.1,82.125,3.045833333333333,3.408333333333333,10.3,213.0
2019-03-19,3.170833333333333,1017.5583333333334,76.08333333333333,0.0,76.91666666666667,-0.42083333333333334,4.154166666666667,13.8,206.0
2019-03-20,3.329166666666667,1027.3333333333333,67.33333333333333,0.0,81.58333333333333,0.25416666666666665,3.466666666666667,9.7,262.0
2019-03-21,5.870833333333334,1025.4208333333333,83.58333333333333,0.4,94.0,3.045833333333333,3.8541666666666665,12.4,264.0
2019-03-22,6.279166666666666,1026.6333333333334,61.166666666666664,0.5,35.5,2.9875000000000003,5.041666666666667,14.9,283.0
2019-03-23,5.558333333333334,1026.3999999999999,46.208333333333336,0.0,20.958333333333332,4.6499999999999995,2.3666666666666667,8.5,206.0
2019-03-24,5.270833333333333,1018.2041666666668,68.125,0.0,35.583333333333336,2.1083333333333334,4.4624999999999995,14.0,282.0
2019-03-25,2.720833333333333,1010.6583333333333,76.08333333333333,0.0,76.29166666666667,0.9333333333333332,2.1083333333333334,8.3,261.0
2019-03-26,0.7541666666666668,1010.775,83.04166666666667,3.5,76.29166666666667,-2.4833333333333334,3.2125,13.4,316.0
2019-03-27,-0.08749999999999997,1022.2541666666666,85.16666666666667,0.2,66.41666666666667,-2.316666666666667,2.2291666666666665,9.6,166.0
2019-03-28,2.7583333333333333,1027.9875,83.91666666666667,0.0,68.33333333333333,1.6375,1.5125,7.6,80.0
2019-03-29,5.741666666666667,1023.9083333333333,83.25,0.0,64.25,3.3958333333333335,4.3125,13.9,219.0
2019-03-30,9.424999999999999,1019.3958333333334,66.04166666666667,0.0,38.708333333333336,7.841666666666666,4.204166666666667,11.8,255.0
2019-03-31,7.265217391304348,1014.2130434782609,68.8695652173913,0.0,28.434782608695652,5.1521739130434785,5.004347826086956,16.1,219.0
2019-04-01,3.6333333333333333,1026.5916666666667,54.0,0.0,9.458333333333334,1.0541666666666667,3.0541666666666667,11.0,328.0
2019-04-02,3.6791666666666667,1030.0541666666666,50.0,0.0,0.0,3.0500000000000003,1.7750000000000001,9.0,129.0
2019-04-03,6.3374999999999995,1024.1375,40.375,0.0,0.0,4.295833333333333,4.308333333333334,12.9,132.0
2019-04-04,7.1875,1018.8833333333333,38.25,0.0,0.0,5.558333333333334,3.7416666666666667,13.6,126.0
2019-04-05,8.0875,1018.0666666666666,35.0,0.0,0.0,6.8875,3.2375000000000003,10.2,138.0
2019-04-06,8.975,1019.1166666666667,33.75,0.0,9.958333333333334,7.908333333333334,3.220833333333333,11.7,60.0
2019-04-07,9.895833333333334,1012.5708333333333,44.666666666666664,0.0,52.291666666666664,8.950000000000001,3.6791666666666667,11.2,147.0
2019-04-08,8.0625,1009.9416666666666,66.04166666666667,0.0,16.791666666666668,7.716666666666666,2.075,8.5,78.0
2019-04-09,1.8916666666666666,1013.5041666666666,71.58333333333333,0.0,74.16666666666667,-0.6041666666666666,2.525,8.4,319.0
2019-04-10,2.1333333333333333,1017.125,66.66666666666667,0.0,81.91666666666667,0.20833333333333334,1.9375,6.3,314.0
2019-04-11,2.5791666666666666,1021.9499999999999,66.75,0.0,85.08333333333333,0.9083333333333333,2.025,9.0,335.0
2019-04-12,0.4291666666666667,1025.8916666666667,63.0,0.0,18.291666666666668,-1.8541666666666667,2.6125000000000003,9.2,21.0
2019-04-13,2.983333333333333,1027.0166666666667,51.541666666666664,0.0,10.5,0.32083333333333325,2.983333333333333,9.7,33.0
2019-04-14,4.166666666666667,1028.4791666666667,46.458333333333336,0.0,1.0833333333333333,2.2041666666666666,2.8083333333333336,10.4,26.0
2019-04-15,3.670833333333333,1029.0416666666667,45.875,0.0,33.5,2.2875,2.3291666666666666,10.5,16.0
2019-04-16,8.025,1027.5541666666666,46.958333333333336,0.0,33.5,7.508333333333333,2.375,10.4,1.0
2019-04-17,11.291666666666666,1029.1875,40.0,0.0,0.0,10.845833333333333,2.2291666666666665,9.2,60.0
2019-04-18,11.387500000000001,1031.6875,42.083333333333336,0.0,3.7083333333333335,11.387500000000001,1.7249999999999999,10.4,13.0
2019-04-19,11.674999999999999,1032.0375000000001,39.625,0.0,0.5416666666666666,11.5875,1.6583333333333332,9.1,346.0
2019-04-20,10.795833333333334,1027.0458333333333,45.958333333333336,0.0,48.583333333333336,10.145833333333334,2.408333333333333,7.9,322.0
2019-04-21,7.616666666666667,1022.2916666666666,77.625,0.6,78.45833333333333,6.7749999999999995,1.8333333333333333,8.9,46.0
2019-04-22,11.279166666666667,1027.125,54.958333333333336,0.0,0.0,11.141666666666666,2.1875,11.2,68.0
2019-04-23,12.495833333333332,1029.075,39.041666666666664,0.0,0.0,12.495833333333332,2.2041666666666666,10.0,129.0
2019-04-24,15.158333333333333,1025.6208333333334,29.583333333333332,0.0,16.25,14.908333333333333,4.3500000000000005,15.8,131.0
2019-04-25,15.791666666666666,1020.8000000000001,40.5,0.0,13.583333333333334,15.579166666666666,3.9583333333333335,12.8,133.0
2019-04-26,18.266666666666666,1015.5916666666667,47.458333333333336,0.0,2.625,18.066666666666666,2.954166666666667,9.2,128.0
2019-04-27,19.095833333333335,1008.5,52.666666666666664,0.0,9.958333333333334,18.925,1.7416666666666665,7.7,112.0
2019-04-28,17.912499999999998,1009.9041666666667,51.083333333333336,0.0,2.0833333333333335,17.825,2.970833333333333,10.2,49.0
2019-04-29,13.258333333333333,1016.0166666666668,36.416666666666664,0.0,0.0,13.066666666666668,3.091666666666667,10.2,42.0
2019-04-30,11.995833333333332,1015.0875,37.791666666666664,0.0,0.0,11.641666666666666,1.6083333333333334,8.2,56.0
2019-05-01,11.941666666666668,1006.9499999999999,43.416666666666664,0.0,39.833333333333336,11.841666666666667,1.5458333333333334,7.3,133.0
2019-05-02,7.741666666666667,996.6333333333333,78.16666666666667,3.8,71.70833333333333,5.8625,3.75,15.0,249.0
2019-05-03,6.741666666666667,1000.0958333333333,74.54166666666667,3.9,68.04166666666667,4.516666666666667,3.375,11.1,252.0
2019-05-04,6.1875,1006.625,62.083333333333336,0.0,54.458333333333336,5.445833333333333,2.5166666666666666,10.0,220.0
2019-05-05,6.6499999999999995,1010.0041666666666,69.0,0.0,48.166666666666664,5.179166666666666,2.6750000000000003,9.9,9.0
2019-05-06,6.7124999999999995,1012.7375000000001,61.291666666666664,0.0,72.66666666666667,5.991666666666667,2.2125,9.2,19.0
2019-05-07,8.916666666666666,1011.8916666666668,49.875,0.2,71.04166666666667,7.5625,3.8166666666666664,11.6,301.0
2019-05-08,7.445833333333333,1016.9,51.5,0.0,5.291666666666667,7.083333333333333,1.325,8.5,318.0
2019-05-09,10.208333333333334,1012.5666666666666,55.791666666666664,0.0,42.333333333333336,10.016666666666667,2.6041666666666665,9.8,113.0
2019-05-10,11.870833333333332,1008.3874999999999,67.875,0.0,66.41666666666667,11.854166666666666,1.6291666666666667,7.4,84.0
2019-05-11,12.179166666666667,1010.6083333333332,77.95833333333333,0.3,75.91666666666667,12.179166666666667,1.4124999999999999,6.2,120.0
2019-05-12,11.7875,1021.3708333333334,74.41666666666667,0.0,18.85,11.683333333333332,1.2041666666666668,5.6,356.0
2019-05-13,11.512500000000001,1025.3999999999999,78.16666666666667,0.0,42.375,10.958333333333334,2.908333333333333,11.7,316.0
2019-05-14,8.316666666666666,1026.2749999999999,86.75,0.0,100.0,7.1499999999999995,2.6958333333333333,8.1,330.0
2019-05-15,13.645833333333334,1022.525,68.95833333333333,0.0,68.54166666666667,13.158333333333333,3.1458333333333335,9.5,42.0
2019-05-16,13.325000000000001,1021.4583333333334,73.79166666666667,1.7,89.33333333333333,13.325000000000001,3.1999999999999997,9.9,56.0
2019-05-17,15.6,1018.1625,72.625,1.7,77.95833333333333,15.6,3.1750000000000003,10.8,100.0
2019-05-18,19.683333333333334,1015.8125,64.16666666666667,0.0,36.666666666666664,19.591666666666665,2.720833333333333,10.2,102.0
2019-05-19,20.099999999999998,1013.9875000000001,45.583333333333336,0.0,24.583333333333332,19.958333333333332,3.4166666666666665,11.7,94.0
2019-05-20,20.716666666666665,1012.8125,52.708333333333336,2.2,56.583333333333336,20.645833333333332,3.4125,13.0,85.0
2019-05-21,21.741666666666664,1009.6791666666667,48.958333333333336,0.0,28.333333333333332,21.59166666666667,3.970833333333333,14.0,122.0
2019-05-22,19.020833333333332,1008.2708333333334,59.208333333333336,0.0,15.25,18.925,1.8291666666666666,7.4,141.0
2019-05-23,18.212500000000002,1008.9166666666666,65.70833333333333,0.0,27.791666666666668,18.125,1.5833333333333333,9.4,310.0
2019-05-24,16.616666666666667,1010.8166666666666,79.625,0.0,73.75,16.616666666666667,2.4875,8.0,290.0
2019-05-25,16.091666666666665,1009.0375,64.75,0.0,33.041666666666664,16.091666666666665,2.8000000000000003,11.0,278.0
2019-05-26,12.804166666666667,1009.8625000000001,65.5,0.0,90.45833333333333,12.804166666666667,3.3625000000000003,10.0,247.0
2019-05-27,18.025000000000002,1007.8000000000001,56.875,0.0,77.95833333333333,17.920833333333334,4.1875,13.0,197.0
2019-05-28,16.558333333333334,1007.7875,82.25,11.8,66.41666666666667,16.558333333333334,2.495833333333333,12.6,124.0
2019-05-29,14.683333333333332,1010.7375000000001,91.29166666666667,3.0,89.25,14.683333333333332,2.5791666666666666,8.0,170.0
2019-05-30,13.241666666666667,1022.7333333333332,54.708333333333336,0.0,9.916666666666666,13.004166666666668,2.0625,7.8,326.0
2019-05-31,15.083333333333334,1021.1541666666667,59.541666666666664,0.0,29.291666666666668,15.083333333333334,1.9666666666666666,9.3,165.0
2019-06-01,17.233333333333334,1020.0333333333333,68.0,0.0,52.333333333333336,17.233333333333334,2.2624999999999997,7.1,289.0
2019-06-02,17.595833333333335,1017.6791666666667,63.041666666666664,0.1,26.166666666666668,17.595833333333335,3.1958333333333333,14.2,255.0
2019-06-03,17.866666666666667,1020.3416666666667,58.666666666666664,0.0,2.0833333333333335,17.716666666666665,1.1791666666666667,4.8,173.0
2019-06-04,20.9375,1018.8666666666667,52.666666666666664,0.0,0.0,20.754166666666666,2.658333333333333,9.7,129.0
2019-06-05,22.724999999999998,1017.3833333333333,53.958333333333336,0.0,15.208333333333334,22.520833333333332,1.8625,9.0,129.0
2019-06-06,22.770833333333332,1017.9375,64.41666666666667,1.2,23.541666666666668,22.7625,2.595833333333333,11.1,120.0
2019-06-07,22.766666666666666,1017.5541666666667,66.66666666666667,0.0,39.791666666666664,22.7625,2.6374999999999997,11.9,87.0
2019-06-08,22.379166666666666,1018.8041666666667,67.375,0.0,24.625,22.379166666666666,3.2291666666666665,10.7,144.0
2019-06-09,20.479166666666668,1023.775,56.708333333333336,0.0,24.125,20.316666666666666,2.7416666666666667,9.9,305.0
2019-06-10,20.041666666666668,1023.6875,50.666666666666664,0.0,3.1666666666666665,19.849999999999998,1.625,7.7,9.0
2019-06-11,25.4875,1018.0708333333333,49.625,0.0,7.916666666666667,25.34166666666667,2.716666666666667,10.7,144.0
2019-06-12,27.420833333333334,1015.725,47.75,0.0,6.875,27.266666666666666,2.4375,8.7,154.0
2019-06-13,27.129166666666666,1015.8416666666667,49.791666666666664,0.0,19.875,26.933333333333334,3.216666666666667,15.4,139.0
2019-06-14,23.65833333333333,1018.1791666666667,62.958333333333336,0.0,28.291666666666668,23.712500000000002,2.566666666666667,11.7,14.0
2019-06-15,21.849999999999998,1018.7875,58.0,0.0,2.125,21.670833333333334,1.6583333333333332,6.8,30.0
2019-06-16,18.462500000000002,1015.4250000000001,74.83333333333333,16.1,43.958333333333336,18.462500000000002,2.1166666666666667,13.1,101.0
2019-06-17,18.079166666666666,1017.0500000000001,83.95833333333333,0.30000000000000004,82.0,18.079166666666666,2.7875,9.4,247.0
2019-06-18,19.666666666666668,1020.1666666666666,62.875,0.0,3.2083333333333335,19.533333333333335,1.7541666666666667,6.5,299.0
2019-06-19,21.795833333333334,1017.3833333333333,52.041666666666664,0.0,2.6666666666666665,21.5625,1.5208333333333333,7.5,69.0
2019-06-20,22.483333333333334,1012.6416666666668,59.041666666666664,0.4,70.125,22.508333333333336,2.725,11.0,129.0
2019-06-21,21.691666666666666,1013.3083333333334,75.95833333333333,0.0,60.25,21.7375,1.6166666666666665,6.9,220.0
2019-06-22,20.695833333333333,1018.9416666666666,59.666666666666664,0.6,30.416666666666668,20.516666666666666,3.170833333333333,10.1,308.0
2019-06-23,19.033333333333335,1022.7375000000001,49.333333333333336,0.0,0.0,18.804166666666667,2.1625,7.6,324.0
2019-06-24,20.058333333333334,1026.1583333333333,44.833333333333336,0.0,0.0,19.941666666666666,1.8291666666666666,8.9,354.0
2019-06-25,22.21666666666667,1028.2166666666667,45.5,0.0,6.791666666666667,21.983333333333334,1.5291666666666668,7.1,6.0
2019-06-26,24.916666666666668,1019.8333333333334,53.166666666666664,0.0,39.833333333333336,24.995833333333334,3.1041666666666665,10.6,204.0
2019-06-27,19.5125,1008.8708333333334,76.08333333333333,8.8,59.75,19.525000000000002,4.408333333333333,15.8,188.0
2019-06-28,15.799999999999999,1013.9083333333333,55.416666666666664,0.0,45.041666666666664,15.799999999999999,4.658333333333333,15.4,311.0
2019-06-29,15.25,1015.6916666666666,58.958333333333336,0.0,61.75,15.1875,3.2416666666666667,13.2,316.0
2019-06-30,22.325,1011.3791666666666,59.5,0.0,28.791666666666668,22.150000000000002,3.2916666666666665,10.5,275.0
2019-07-01,21.754166666666666,1007.6416666666668,51.375,0.0,34.041666666666664,21.625,3.9416666666666664,14.7,286.0
2019-07-02,17.0625,1009.7666666666668,63.791666666666664,0.9,57.083333333333336,17.0625,4.083333333333333,18.3,266.0
2019-07-03,13.587499999999999,1012.5208333333334,68.45833333333333,2.1,56.625,13.587499999999999,4.454166666666667,14.9,249.0
2019-07-04,12.820833333333333,1015.1083333333332,66.16666666666667,0.0,48.666666666666664,12.549999999999999,4.0,12.4,262.0
2019-07-05,13.616666666666667,1006.4625,70.125,5.8,64.91666666666667,13.616666666666667,5.104166666666667,16.2,212.0
2019-07-06,15.15,1004.6125000000001,58.833333333333336,0.0,65.45833333333333,15.15,4.833333333333333,14.1,272.0
2019-07-07,14.7875,1001.7166666666667,74.0,4.4,82.08333333333333,14.7875,3.8125,13.7,259.0
2019-07-08,13.3375,1003.7416666666667,81.95833333333333,1.7,76.45833333333333,13.3375,3.6958333333333333,11.5,264.0
2019-07-09,14.6875,1004.6958333333333,76.91666666666667,0.0,78.54166666666667,14.6875,2.4250000000000003,10.3,275.0
2019-07-10,14.083333333333334,1005.2166666666667,86.20833333333333,7.7,69.58333333333333,14.083333333333334,2.9499999999999997,11.9,309.0
2019-07-11,15.104166666666666,1007.7083333333334,80.66666666666667,0.0,82.04166666666667,15.104166666666666,2.7875,9.0,292.0
2019-07-12,15.895833333333334,1008.5208333333334,67.25,0.4,50.875,15.895833333333334,1.75,10.9,333.0
2019-07-13,14.158333333333333,1010.3625000000001,66.91666666666667,0.0,60.708333333333336,14.158333333333333,0.6916666666666668,5.8,9.0
2019-07-14,15.504166666666668,1010.625,68.0,0.0,66.45833333333333,15.504166666666668,1.425,7.7,9.0
2019-07-15,16.879166666666666,1011.5166666666668,59.0,0.0,29.291666666666668,16.879166666666666,1.5333333333333332,8.3,348.0
