,time,dust,sia,pm2p5,pans,nmvoc,nh3,pm10
2183,2023-12-24,0.0012557158,0.69897515,2.3910363,0.74225616,5.8527236,0.052287955,2.9866924
2184,2023-12-25,0.012974172,0.51638514,2.7180138,0.51809233,3.867054,0.048963893,4.941873
2185,2023-12-26,0.0016524765,0.5323618,2.6854365,0.59461933,4.7336717,0.04889938,4.0658565
2186,2023-12-27,0.0033604328,0.41286752,2.2126832,0.7488753,4.257647,0.070993386,4.165678
2187,2023-12-28,0.09076959,2.6459212,6.7474403,0.74280596,7.9207664,0.032552097,7.4903793
2188,2023-12-29,0.12443507,3.0466373,7.422272,0.6237367,7.948274,0.047337953,9.814217
2189,2023-12-30,0.012291103,0.86640096,3.511892,0.6431205,6.107107,0.037095714,5.0069165
2190,2023-12-31,0.0024139488,0.6986244,2.116627,0.75097686,6.5021224,0.029438512,3.2141705
2191,2024-01-01,0.019539665,1.1478732,2.2993753,0.46309146,5.9610267,0.011652597,3.9801633
2192,2024-01-02,0.044314366,1.0105692,2.805435,0.5417803,4.544558,0.015059587,3.6892622
2193,2024-01-03,0.05451597,2.0275443,4.2150745,0.579993,8.52683,0.0050228215,5.874765
2194,2024-01-04,0.0332632,1.44838,3.0199413,0.53655994,9.247497,0.0033379504,4.1829004
2195,2024-01-05,0.02930987,1.186592,3.0530846,0.52041423,7.6095023,0.003610613,3.4035254
2196,2024-01-06,0.038721066,0.7422461,1.9364638,0.50121576,4.809651,0.00091286626,2.46444
2197,2024-01-07,0.040241923,0.85527515,1.8127843,0.6469898,5.340904,0.0014475185,2.1466522
2198,2024-01-08,0.04597495,0.34169686,0.76182896,0.43700218,1.7587546,0.0034454798,1.2310677
2199,2024-01-09,0.033358585,1.1364875,2.4507163,0.3607559,3.229391,0.0025552048,3.1904247
2200,2024-01-10,0.022537218,0.8173321,2.2210422,0.21633382,2.6485014,0.00091712544,3.2662277
2201,2024-01-11,0.008813356,0.45474383,1.6213588,0.3161599,2.5872183,0.009702068,3.0000076
2202,2024-01-12,0.008891269,0.34489468,1.7194644,0.38526604,2.7435207,0.0073002093,2.955241
2203,2024-01-13,0.0052364445,1.3549193,2.9025183,0.39770874,5.077931,0.009108424,3.355261
2204,2024-01-14,0.0023553285,0.7320068,2.032153,0.26920953,4.248025,0.001622602,2.7120812
2205,2024-01-15,0.0037540586,1.5382624,4.1857944,0.34370136,5.2066383,0.012395839,5.96619
2206,2024-01-16,0.008542205,0.6073041,2.1636384,0.37082162,3.6051571,0.008162142,3.162342
2207,2024-01-17,0.014496977,1.774913,3.947779,0.4532572,4.2354274,0.009487935,5.935051
2208,2024-01-18,0.02213317,2.2122328,6.2016125,0.5585703,6.9037614,0.019544845,7.4000325
2209,2024-01-19,0.0131791895,1.2457542,3.7066097,0.4173384,3.7324474,0.025141237,5.4352856
2210,2024-01-20,0.009669049,2.2631772,6.165609,0.42769268,6.7605147,0.00418976,8.052417
2211,2024-01-21,0.0090966625,1.1616659,2.8763628,0.44684812,3.0905125,0.013280466,4.166289
2212,2024-01-22,0.029654248,4.0680003,10.343078,0.484179,7.875463,0.042764906,11.997539
2213,2024-01-23,0.014184718,2.4124897,7.8889413,0.3809123,5.9806232,0.003947161,12.022652
2214,2024-01-24,0.008186454,0.9731602,4.5985613,0.34670874,4.8105717,0.009164185,6.931558
2215,2024-01-25,0.0014287032,0.4156417,1.7588366,0.3370355,5.9947276,0.0015071338,2.8507442
2216,2024-01-26,0.0032082673,0.6839821,2.2516203,0.38584936,5.1923723,0.0020563344,3.023236
2217,2024-01-27,0.007738475,0.90792155,2.0483246,0.41159776,5.1361737,0.002367771,2.964887
2218,2024-01-28,0.006183235,1.0271741,3.3068168,0.36643597,4.4692388,0.0016768147,5.867016
2219,2024-01-29,0.013403258,1.5341625,4.711604,0.32309654,4.309428,0.048031375,7.2815285
2220,2024-01-30,0.8766084,4.3556056,11.595078,0.7109873,12.179139,0.13152124,14.758126
2221,2024-01-31,1.9239095,5.658121,12.870669,0.75191385,12.815753,0.027427813,16.923784
2222,2024-02-01,0.047468517,1.2969455,4.3753486,0.38047644,4.7017465,0.0202136,7.055757
2223,2024-02-02,0.0025905536,0.3647778,2.8714354,0.37681958,2.7649457,0.039529357,4.999694
2224,2024-02-03,0.010687972,0.5303908,2.7427948,0.2010644,2.637949,0.025482297,5.6171994
2225,2024-02-04,0.008572779,0.22191872,2.2665462,0.31308025,1.7470456,0.038555518,6.6389613
2226,2024-02-05,0.010085873,0.18904386,1.6963032,0.34830704,1.9040326,0.04396383,4.0564685
2227,2024-02-06,0.0092662005,0.2900419,1.9583316,0.37388137,2.6635525,0.051700797,3.9722774
2228,2024-02-07,0.082451634,0.5487616,2.0431354,0.33173394,3.9112365,0.02818956,3.2428977
2229,2024-02-08,0.0060106083,1.1060851,2.8165977,0.45008326,4.304564,0.04816142,4.1361384
2230,2024-02-09,0.008805871,2.8446922,5.603851,0.51355654,6.3178897,0.032320317,7.7567024
2231,2024-02-10,0.18737972,1.8798786,4.5313163,0.5388742,6.885591,0.009315421,5.6206775
2232,2024-02-11,2.5152857,3.102929,8.661329,0.58933,6.049341,0.0064457464,11.112138
2233,2024-02-12,2.843468,3.4546788,10.441564,0.5512113,6.8008866,0.054890316,13.588313
2234,2024-02-13,0.12449702,1.501238,5.2155643,0.594114,11.814536,0.0024035336,5.9551415
2235,2024-02-14,0.028790032,1.9267355,4.8189874,0.5192893,6.448089,0.012937552,7.5255623
2236,2024-02-15,0.03961596,3.4458401,6.985006,0.64693123,8.96017,0.036079165,10.496381
2237,2024-02-16,0.03646869,3.5352042,7.710941,0.7806782,8.351285,0.051268205,10.108623
2238,2024-02-17,0.10713511,2.810972,7.0731435,0.740284,9.303587,0.038327254,8.474959
2239,2024-02-18,0.05840355,0.33946696,1.3685662,0.3923008,1.8131579,0.05109665,3.0338418
2240,2024-02-19,0.08530838,0.8916748,2.5635536,0.4579418,2.8231077,0.18493277,3.3489354
2241,2024-02-20,0.025800614,1.6734848,4.3227673,0.7092889,9.553342,0.0030043314,4.821979
2242,2024-02-21,0.010265046,1.5454988,4.3708158,0.5683315,7.568873,0.0062178313,5.274082
2243,2024-02-22,0.030155443,3.0854738,7.229473,0.687869,8.240934,0.023756715,8.486398
2244,2024-02-23,0.029943654,3.1596415,7.1924577,0.9800566,7.190908,0.02963546,8.348462
2245,2024-02-24,0.09094212,3.049899,7.362371,0.80759746,5.879496,0.05059187,8.404259
2246,2024-02-25,0.11107677,1.9168075,4.4149084,0.7369544,4.55613,0.026054764,5.696213
2247,2024-02-26,0.77889633,2.3944037,6.9914913,0.73896486,5.136769,0.041766267,8.320384
2248,2024-02-27,3.1902602,4.7561717,11.471843,0.8030503,5.653376,0.06781418,15.50061
2249,2024-02-28,3.9707863,4.7890344,13.569256,1.1079749,9.322589,0.05043602,19.382631
2250,2024-02-29,0.11295765,1.4064714,3.7194421,0.7476283,5.466995,0.04406489,4.8681555
2251,2024-03-01,2.657647,4.786136,10.915909,1.0129982,7.709559,0.039386865,15.357105
2252,2024-03-02,2.8659055,5.4037194,12.442098,1.0920562,6.330363,0.09967034,16.853394
2253,2024-03-03,1.063969,4.832092,9.341827,0.89452785,5.109111,0.031562954,11.854069
2254,2024-03-04,0.98424315,4.4203553,8.678443,0.54696286,4.8771515,0.010747916,11.756302
2255,2024-03-05,1.8987452,4.895054,9.317847,0.80605716,4.7161994,0.019694502,12.555186
2256,2024-03-06,0.25835273,1.5979681,3.588235,0.59746903,3.3890889,0.046388973,4.584925
2257,2024-03-07,0.5612237,1.5280153,3.966838,0.5369185,3.4811733,0.08696633,6.106649
2258,2024-03-08,1.2911171,2.4948752,4.882604,0.5324877,4.0750804,0.062025163,7.040465
2259,2024-03-09,2.3756557,3.126419,7.2519975,0.7472177,4.744934,0.014094822,11.04404
2260,2024-03-10,0.48863363,1.7436986,3.7103882,0.6359542,3.5448282,0.058518205,5.438907
2261,2024-03-11,0.19016533,1.0521222,2.2545562,0.54172945,2.6713288,0.09555596,3.226097
2262,2024-03-12,0.71063644,3.7478294,8.355607,0.9201428,5.830675,0.07045913,10.478658
2263,2024-03-13,0.3645171,3.2695549,7.8885574,0.83048445,6.1322875,0.005946133,9.2132
2264,2024-03-14,1.0544009,3.8589427,7.4455795,0.884844,5.798231,0.019522851,10.391011
2265,2024-03-15,1.7626549,5.196367,10.178453,1.0106422,5.6774354,0.09662191,15.938175
2266,2024-03-16,0.8709147,8.273061,15.577508,1.7703156,9.067105,0.0850954,19.870514
2267,2024-03-17,0.034628794,1.775462,4.000601,0.6832211,4.5857925,0.10133461,6.2917004
2268,2024-03-18,0.03307129,1.0174233,2.5547526,0.8696449,5.5990906,0.062162314,3.6117318
2269,2024-03-19,3.0958347,4.572665,10.988326,1.4482695,9.37483,0.010842859,14.56737
2270,2024-03-20,8.856748,6.0635715,14.539554,1.7329849,10.467699,0.0046865907,22.451279
2271,2024-03-21,7.090319,5.2982693,11.859813,1.3904811,6.3414016,0.062607884,20.22638
2272,2024-03-22,0.8745777,5.488676,10.108126,1.3307599,8.512137,0.022403657,12.418841
2273,2024-03-23,0.04133036,3.6410837,6.5409675,0.7138402,6.1829114,0.085217126,9.229078
2274,2024-03-24,0.044286076,2.0033867,4.187535,0.59002525,3.4533498,0.05971584,6.4528346
2275,2024-03-25,0.038147073,4.185509,7.2339687,1.0439252,5.9069386,0.12792113,10.099973
2276,2024-03-26,0.025929302,5.178654,8.665507,1.3778534,7.3965936,0.11293679,10.553865
2277,2024-03-27,0.11807054,2.951128,6.0355096,1.1885335,5.0300374,0.22756131,9.181523
2278,2024-03-28,7.506356,3.4856484,9.397521,1.0954143,4.5582757,0.21893382,16.773672
2279,2024-03-29,0.2801957,3.7635317,7.0100117,1.1954302,6.5166745,0.31723925,9.466184
2280,2024-03-30,0.22714126,3.408157,7.1265206,1.4062063,6.4961796,0.5506439,10.793906
2281,2024-03-31,12.999119,3.2343495,13.251759,0.7768596,4.749888,0.7659557,27.601404
2282,2024-04-01,50.646255,3.0475495,24.144798,0.85662174,5.2000303,0.855,74.08368
2283,2024-04-02,37.365486,2.7152739,23.766214,1.0482335,6.3368835,0.97879714,56.582626
2284,2024-04-03,0.114311755,0.90343505,2.6648452,0.95959586,5.009451,0.08452389,4.0789914
2285,2024-04-04,0.1933341,1.8660706,3.7063196,0.73875254,3.7704933,0.31736693,5.179859
2286,2024-04-05,0.07723917,3.6130054,6.208321,1.1744856,6.5813117,0.36566615,7.582463
2287,2024-04-06,0.028940072,3.278671,5.67446,1.1594476,5.151908,0.1684565,7.551027
2288,2024-04-07,0.20079596,1.8300891,3.9962013,1.10832,4.666512,0.7746582,6.1370826
2289,2024-04-08,2.802859,7.2914104,12.481121,1.5276674,8.031606,2.226504,19.349339
2290,2024-04-09,2.641869,5.345841,10.861076,1.5528288,8.738283,2.1365058,18.699009
2291,2024-04-10,0.9830849,4.8477774,8.92973,1.3015002,6.520103,1.5010577,14.3444395
2292,2024-04-11,0.19505222,2.2911136,4.849728,0.6818585,3.12436,0.6627919,8.584249
2293,2024-04-12,0.071126774,2.9633703,5.510193,0.5326578,3.75504,0.31782022,8.505317
2294,2024-04-13,0.06189068,3.131539,5.196469,0.76580197,4.452956,0.11328969,6.776687
2295,2024-04-14,0.19257186,3.7695427,7.0066586,0.88161063,4.045979,0.44767216,9.944993
2296,2024-04-15,0.10160657,1.2676643,3.207159,0.4908445,2.0971794,0.29010043,6.67967
2297,2024-04-16,0.12572499,1.8691729,3.3596103,0.8750865,3.9811232,0.21307181,5.1132894
2298,2024-04-17,0.1643945,1.6864821,2.8694334,0.87768584,3.7143545,0.3801748,4.2747865
2299,2024-04-18,0.16358182,1.4239858,3.0898778,1.0273839,3.6172016,0.40779984,5.079519
2300,2024-04-19,0.077561,2.030326,3.7655334,1.0054501,3.7588785,0.2619406,4.7612576
2301,2024-04-20,0.061370462,5.3846383,8.387103,1.7864236,7.8676744,0.22756971,9.339431
2302,2024-04-21,0.05835719,3.498007,5.940138,1.8523773,5.9049335,0.12211052,6.7290726
2303,2024-04-22,0.024999192,0.84256744,1.8399166,1.1975898,4.3678885,0.014588867,2.5570176
2304,2024-04-23,0.11572537,2.38748,3.9983034,0.9134814,3.1698887,0.20378007,5.1694493
2305,2024-04-24,0.06006044,2.2356684,4.5327406,1.4295592,5.0087714,0.096030526,5.710688
2306,2024-04-25,0.041988943,2.0254319,3.7170537,1.7043662,5.61694,0.121521585,4.2761297
2307,2024-04-26,0.11120208,4.605771,7.821188,2.023278,5.333988,0.48725677,10.5114975
2308,2024-04-27,0.09667856,5.1696615,8.762969,2.5644548,6.324175,0.6391618,11.5542
2309,2024-04-28,0.14640947,5.501737,8.90337,2.8905232,6.466149,0.77669233,10.512509
2310,2024-04-29,0.20558845,2.7729769,6.2998157,1.6826845,5.464037,0.7716922,8.44975
2311,2024-04-30,0.2960185,1.8508182,4.9998074,1.2353369,4.714745,0.86829776,7.6895003
2312,2024-05-01,0.48895392,2.0383408,6.1033187,1.2272998,5.047631,0.89062214,9.224795
2313,2024-05-02,0.6070984,1.5398179,4.935036,1.5559082,5.837477,0.8608675,8.249104
2314,2024-05-03,0.41535047,0.99090177,2.9077733,1.4828345,4.88779,0.48816743,4.6132245
2315,2024-05-04,0.8963828,1.6405972,4.957768,1.458456,5.94552,0.9389281,8.120254
2316,2024-05-05,4.0815024,1.2681667,4.8356605,1.0241412,4.3890867,0.78962636,11.4607115
2317,2024-05-06,1.0780357,2.552914,6.7309513,1.8452119,6.85507,0.51660293,9.593736
2318,2024-05-07,0.25269186,2.0001009,3.5953772,0.9829456,3.3156128,0.088570565,4.5548787
2319,2024-05-08,0.27863297,2.0628068,3.6550722,0.87198013,2.852829,0.23004918,5.5996933
2320,2024-05-09,0.43838033,2.8724558,5.037678,1.0708046,3.551752,0.3210719,6.706284
2321,2024-05-10,0.31230122,2.991351,4.629868,1.4189272,4.7314534,0.15404864,6.241878
2322,2024-05-11,0.09420863,0.57692796,1.6761217,0.5009101,2.0823376,0.2417653,3.3484268
2323,2024-05-12,0.1797225,0.8210005,1.9896904,0.6930801,2.6255002,0.48194364,3.5724547
2324,2024-05-13,0.25703302,0.9904041,2.9111235,0.96404296,3.683955,0.58634657,4.987139
2325,2024-05-14,0.2143467,1.7463208,4.36791,1.2365483,4.7606134,0.7503986,7.7750087
2326,2024-05-15,0.18904917,1.9163094,4.4515963,1.3346771,4.202245,0.5467199,6.918881
2327,2024-05-16,0.2025683,1.9671384,4.5029674,1.3530645,4.5009494,0.57991284,7.273827
2328,2024-05-17,0.33268094,2.3134649,5.9154525,1.2711383,5.3279977,0.7368044,9.877834
2329,2024-05-18,0.26781216,1.954779,6.4660726,1.3689384,6.311054,0.5347202,8.859088
2330,2024-05-19,0.21889882,1.9264177,5.9022164,1.2391111,5.2664385,0.6359022,8.305192
2331,2024-05-20,0.54811466,2.4301405,5.621502,1.0262027,5.753348,0.47052693,7.5867
2332,2024-05-21,0.49418828,2.1801054,5.8329473,1.3724605,5.9405017,0.2753584,7.1208267
2333,2024-05-22,0.659337,2.8510087,6.5064654,1.084756,5.9274955,0.2736134,8.527711
2334,2024-05-23,0.4806882,2.8593605,6.566257,1.0389377,6.12106,0.30675766,9.39927
2335,2024-05-24,0.21834703,2.0831802,5.5342884,1.1599936,6.6473904,0.49753222,6.911719
2336,2024-05-25,0.19029303,2.3095589,5.703323,0.94444984,5.4676137,0.48707008,6.9557786
2337,2024-05-26,0.2294,1.7171988,4.2266326,0.6004561,4.703893,0.8326239,5.655016
2338,2024-05-27,0.1954362,1.1891404,3.573932,0.6950554,4.5280614,0.89019054,5.19116
2339,2024-05-28,0.47003475,1.6945449,5.5139503,0.8912677,5.963534,0.62134874,7.208442
2340,2024-05-29,20.159483,2.5904584,9.269153,0.72792584,5.27669,0.47743094,28.526482
2341,2024-05-30,0.6584244,1.6239,4.3711133,0.8091197,5.5837555,0.52430934,6.1231885
2342,2024-05-31,3.9382145,2.6636047,8.901713,1.2890443,6.196333,0.37429583,14.128594
2343,2024-06-01,1.0884396,2.4305983,7.6454215,1.3768535,7.1021657,0.34584162,10.136703
2344,2024-06-02,0.2806882,2.2720773,5.8013344,1.4504093,6.248874,0.28597578,7.1878967
2345,2024-06-03,0.76157874,2.1882336,6.648317,1.5764642,6.227453,0.28987023,9.13259
2346,2024-06-04,1.6264186,2.653157,7.002357,0.90616876,4.163596,0.34692454,10.994381
2347,2024-06-05,1.1199212,2.123272,5.6780963,1.0283731,4.6824574,0.52259797,9.302222
2348,2024-06-06,0.3789313,2.6410797,5.61538,1.3415761,5.0078864,0.44455627,9.412499
2349,2024-06-07,0.13406022,2.7630424,5.713057,1.4884716,4.387682,0.32838643,8.722459
2350,2024-06-08,0.10726253,3.703123,6.0942616,1.8847947,4.647714,0.37400162,8.959074
2351,2024-06-09,0.10562417,3.1324165,5.94789,1.5494581,4.7646146,0.31095058,8.042737
2352,2024-06-10,0.20664771,2.9030526,5.0991197,1.3219355,4.4590297,0.3428909,7.39476
2353,2024-06-11,0.1856222,3.9514678,6.689766,1.6874033,5.070728,0.440207,10.285023
2354,2024-06-12,0.05068327,1.9319166,3.727828,1.3456556,4.2667065,0.29687572,6.0426826
2355,2024-06-13,0.104086794,2.4058836,4.434955,1.2639122,4.2200885,0.26837388,7.1753044
2356,2024-06-14,0.04327194,1.126142,2.760743,1.6789479,4.804484,0.17357361,4.3403897
2357,2024-06-15,0.06790284,1.0251734,2.6596308,1.5337456,4.30383,0.3293586,4.547444
2358,2024-06-16,0.13751905,1.2883382,4.0281234,1.3656021,5.974398,0.4217056,5.595884
2359,2024-06-17,0.2199613,1.9878725,5.153726,1.4597317,7.1097035,0.4672451,7.39073
2360,2024-06-18,0.07318437,2.5281012,5.246922,1.5498371,6.832655,0.43848768,7.697088
2361,2024-06-19,0.11639178,1.8763982,4.953277,1.7521576,6.9216614,0.41543767,6.616216
2362,2024-06-20,0.02743332,0.9848029,2.9534528,1.2432562,3.7542627,0.27088365,5.000253
2363,2024-06-21,0.14337166,1.1241809,2.9733455,0.67233825,3.013074,0.40933678,5.7884774
2364,2024-06-22,1.8923074,1.812471,5.327317,1.1499149,6.21784,0.7836435,9.391881
2365,2024-06-23,0.28265008,1.5974407,3.6335795,1.5080243,5.735697,0.16442217,4.9652905
2366,2024-06-24,0.24981524,0.7915974,2.9733276,1.2186373,5.6749463,0.16133292,4.06
2367,2024-06-25,0.16986485,1.0945454,3.9687278,1.0973312,4.8829694,0.30958042,5.428059
2368,2024-06-26,0.11868312,0.6448591,2.7172263,0.8202178,4.0357103,0.4814931,4.9062467
2369,2024-06-27,0.22351944,0.7860241,3.732007,0.6993799,5.1877904,0.77335054,5.6274357
2370,2024-06-28,0.26587442,0.96965045,4.6544137,0.8557753,7.325066,0.8601622,6.689211
2371,2024-06-29,0.48869944,1.88164,5.8597355,1.3320836,7.569597,0.5791587,8.944454
2372,2024-06-30,0.42438558,1.6885524,5.3062444,0.9580824,7.3664947,0.8053415,8.403544
2373,2024-07-01,2.3400557,2.0828326,7.5833225,1.5350996,9.691631,0.4701976,11.027413
2374,2024-07-02,0.25210068,0.9192012,2.7755468,1.2947474,5.397845,0.32922527,4.34406
2375,2024-07-03,0.055189107,0.9606974,2.4600523,1.0298223,4.449057,0.25460714,4.073024
2376,2024-07-04,0.10436928,1.1133244,3.3270495,1.5877346,6.4109955,0.27345958,4.5852175
2377,2024-07-05,0.121890694,1.923047,4.303204,1.4169117,4.8615575,0.45973957,7.8597093
2378,2024-07-06,0.14989303,2.782664,6.106336,1.8128809,6.3972507,1.0631827,9.903808
2379,2024-07-07,0.15534534,2.0463622,5.4042563,1.2715424,8.7964525,0.61143017,7.482878
2380,2024-07-08,0.21674897,0.9279242,2.401456,1.1277765,5.4379845,0.2604489,4.486099
2381,2024-07-09,0.25532225,1.1360546,3.3800461,1.0981108,5.7861094,0.59450835,6.2712655
2382,2024-07-10,0.21882005,1.1230801,3.190067,0.9900651,6.610239,0.62938535,5.2335534
2383,2024-07-11,0.70254594,1.690197,5.2173424,0.90011996,8.733822,0.61351204,7.953874
2384,2024-07-12,0.69383997,2.068897,7.0818443,1.3161582,10.362072,0.2876759,9.021108
2385,2024-07-13,0.8126492,2.7762587,7.7945004,1.3082424,9.739992,0.55395514,9.879012
2386,2024-07-14,0.120725654,1.3272403,3.346678,1.0562096,6.057497,0.22194849,4.855284
2387,2024-07-15,0.23752035,1.3929731,3.86028,1.2765038,7.9081903,0.32111052,5.2694507
2388,2024-07-16,0.29962954,1.4408522,4.6292095,1.1801364,8.665507,0.6557272,6.0364347
2389,2024-07-17,0.25222626,2.096296,5.686907,1.3941636,10.243436,0.44078097,7.5328026
2390,2024-07-18,0.051045462,1.7800878,4.443167,1.6239191,6.7141404,0.4524583,7.283153
2391,2024-07-19,0.14011368,1.1736758,3.2711475,0.7182,3.9186964,0.33469415,6.1102276
2392,2024-07-20,0.08220663,0.8788915,2.7208102,1.0339326,5.3696575,0.3233166,4.3903666
2393,2024-07-21,0.079006955,0.9094584,3.2658627,1.0161612,5.455877,0.39489722,5.3449693
2394,2024-07-22,0.059272576,0.6733491,3.3269234,1.1351159,6.254495,0.47984076,5.078556
2395,2024-07-23,0.06450007,0.92170376,4.2982674,1.2217817,6.9722447,0.64793247,5.8975816
2396,2024-07-24,0.07422682,1.2250097,4.185187,1.5975746,9.373208,0.35485277,5.252914
2397,2024-07-25,0.24770021,1.5380902,5.276642,1.4664253,7.6485343,0.25007138,6.5674634
2398,2024-07-26,0.3086669,1.8468891,5.4544735,1.6040713,8.568779,0.31822655,6.705776
2399,2024-07-27,0.08197852,1.1085802,4.170661,1.2548107,6.919092,0.5711926,6.121357
2400,2024-07-28,0.10394604,3.2680771,6.9760265,1.5692163,8.470355,0.51484627,8.860964
2401,2024-07-29,0.04312906,0.48372337,1.942924,0.94050246,4.525637,0.03033338,2.6503935
2402,2024-07-30,0.06696953,0.76245505,2.8771656,1.0323676,5.4389153,0.18329316,4.6107087
2403,2024-07-31,0.18742806,1.2213379,3.603876,0.7587981,4.0491214,0.3475391,5.905084
2404,2024-08-01,0.15716736,1.4753742,4.165918,1.1942855,4.6875505,0.41520312,6.7836404
2405,2024-08-02,0.0647225,0.6616885,2.460284,0.8000853,3.3980205,0.28193548,4.066651
2406,2024-08-03,0.0901486,1.0752559,3.1421223,1.1370722,4.5727906,0.47716963,4.8991084
2407,2024-08-04,0.1177505,1.1074792,3.3585818,0.7936979,3.9432847,0.41581497,5.182012
2408,2024-08-05,0.4663289,1.8946872,5.954807,1.5799371,6.625791,0.42039105,9.08854
2409,2024-08-06,0.10463583,0.5804353,3.2785623,1.5287057,5.5450153,0.3506951,4.888107
2410,2024-08-07,0.11099857,0.9496153,3.992049,1.5881675,5.759388,0.13395983,6.1692734
2411,2024-08-08,0.28235173,1.3629583,5.1166596,1.3086351,5.047241,0.3415213,7.3190675
2412,2024-08-09,0.14228792,1.7485124,5.805945,1.450432,6.567249,0.5599658,8.001298
2413,2024-08-10,0.10274234,1.6052939,4.273042,0.9895579,4.5835476,0.26487038,8.582668
2414,2024-08-11,0.11337323,1.4381887,4.244088,0.5578814,2.6300213,0.22615342,8.642417
2415,2024-08-12,0.0428078,0.59803915,2.5985408,0.6209912,2.7213385,0.261673,6.027001
2416,2024-08-13,0.011512731,0.28959242,1.7486471,0.73031235,3.368167,0.20328516,3.2959955
2417,2024-08-14,0.022202373,0.37446263,1.9963404,1.0355865,4.3918576,0.33908546,3.9485576
2418,2024-08-15,0.06228259,0.46794927,2.3795903,1.017213,4.7321134,0.7706801,3.855221
2419,2024-08-16,0.20752026,1.8704702,6.4009767,1.2790489,8.252671,1.1370142,8.250004
2420,2024-08-17,0.612072,2.4859197,7.5218263,1.4360045,9.496953,0.85969925,11.122757
2421,2024-08-18,0.89396495,2.3564095,6.825094,1.1473765,8.933516,1.1473013,9.622541
2422,2024-08-19,0.56912786,2.096228,7.099097,1.2073976,10.768817,0.68219525,8.792864
2423,2024-08-20,0.3566985,1.15839,3.7659826,1.0163232,8.944133,0.32482907,5.0103345
2424,2024-08-21,0.5884552,1.550023,5.664635,1.6097609,10.936108,0.21574259,8.395739
2425,2024-08-22,0.05599649,0.88216776,2.8772602,0.8846183,4.223354,0.25826147,6.2855415
2426,2024-08-23,0.134295,3.3467748,7.002992,1.5022345,5.923658,0.78336626,12.463672
2427,2024-08-24,0.39279747,4.365031,10.423247,1.930562,10.109052,1.5862055,16.219088
2428,2024-08-25,0.33078986,3.8149097,9.826262,1.1830148,8.632381,1.4441773,13.979072
2429,2024-08-26,0.16610861,1.479394,4.091737,1.0251962,6.5067945,0.5341595,7.094642
2430,2024-08-27,0.1824714,2.1047773,6.656643,1.207561,9.096701,0.56758195,9.783906
2431,2024-08-28,0.20180906,2.5375664,6.4033103,0.9723515,6.853201,0.48629496,10.440879
2432,2024-08-29,0.21109428,3.0514336,8.712437,1.2393903,8.512395,0.6658469,13.205678
2433,2024-08-30,0.54384315,5.680586,10.521363,0.9023642,7.4488826,0.3020033,13.70541
2434,2024-08-31,0.30837885,3.4606507,7.536963,1.0907724,7.217255,0.3660243,11.644193
2435,2024-09-01,0.12017649,2.1232398,4.096272,0.6893043,4.050929,0.1380906,6.4890704
2436,2024-09-02,1.5803509,3.1685343,7.818596,1.057653,7.3477745,0.33588353,11.167145
2437,2024-09-03,2.57079,4.9452124,9.225524,0.64003,6.140469,0.11620659,14.772677
2438,2024-09-04,11.102969,5.2510467,9.348101,0.91312236,6.2465973,0.012287003,23.75062
2439,2024-09-05,0.4705797,3.854297,7.7388954,1.5877686,7.386923,0.11868187,11.418874
2440,2024-09-06,0.4923482,4.779124,8.885526,0.86170274,5.5245633,0.2091351,11.757472
2441,2024-09-07,0.3113952,4.046311,7.828357,0.64023834,4.728069,0.27713695,11.490697
2442,2024-09-08,0.16449033,3.662714,7.70985,0.6737611,4.9791245,0.33305743,12.310742
2443,2024-09-09,0.25128543,3.3078043,7.037152,0.65901595,4.6786437,0.29533598,12.569287
2444,2024-09-10,7.160177,3.965273,10.902305,0.7166503,5.4926066,0.48582017,20.199366
2445,2024-09-11,0.60602623,1.5507493,4.640678,1.6612463,8.298018,0.2579707,6.2854333
2446,2024-09-12,0.8862768,2.2708013,7.088001,1.5925256,7.7412357,0.21143693,8.746612
2447,2024-09-13,0.68848395,1.314932,5.2888947,1.1576219,7.189691,0.044010684,7.154684
2448,2024-09-14,6.7385964,3.4454062,10.059917,0.88705826,6.5902286,0.22499345,17.353926
2449,2024-09-15,26.120209,5.5315843,15.262103,0.46322998,4.3228936,0.09543436,41.36751
2450,2024-09-16,1.4656016,2.3202915,6.7305884,0.43644777,4.0399857,0.35315752,10.850223
2451,2024-09-17,1.1135526,2.357941,5.744432,0.5779075,4.288621,0.3180243,11.464539
2452,2024-09-18,1.1147596,3.3782918,6.699024,0.6461812,4.321504,0.36026677,12.15884
2453,2024-09-19,1.1207073,3.7568715,6.8992996,0.6363515,4.412668,0.288131,12.049549
2454,2024-09-20,1.1781725,1.7836956,5.2069707,0.7078995,4.306288,0.22314459,10.837418
2455,2024-09-21,2.256264,2.126341,5.2216797,0.74197286,4.067326,0.30659097,11.213435
2456,2024-09-22,0.93864083,2.2316813,5.952824,1.0646554,5.1721396,0.43735537,9.8625555
2457,2024-09-23,0.5537823,1.7124958,5.8825154,1.2627181,6.8139043,1.0834397,9.936884
2458,2024-09-24,0.4436631,3.72493,11.302948,1.236244,7.3207755,0.94005316,16.724672
2459,2024-09-25,0.2826375,3.8553047,9.4762945,2.2753847,9.51687,0.6510388,13.264876
2460,2024-09-26,0.2653382,4.4125543,8.82031,2.1634767,8.496267,0.45008853,11.974494
