time,airTemperature,seaLevelPressure,relativeHumidity,xgb_precipitation,xgb_cloudCover,feelsLikeTemperature_fixed,windSpeed_fixed,windGust_fixed,windDirection_fixed,absorbing_aerosol_index,NO2_column_number_density,stratospheric_NO2_column_number_density,NO2_slant_column_number_density,tropopause_pressure,H2O_column_number_density,BrO,BrO_Error,NO2,NO2_Error,O3,O3_Error,dust,sia,pm2p5,pans,nmvoc,nh3,pm10,tp,t2m
2018-12-25,-4.333333333333334,1017.6291666666666,94.95833333333331,2.220446049250313e-16,98.95652173913044,-7.158333333333334,2.0125,6.3,191.0,-0.22957751000000004,8.202413000000004e-06,2.1472319e-05,0.00011558223,16675.566,457.906,50746127333333.336,12659357666666.666,1134308250000000.0,154256765000000.0,292.32862,2.6126042666666667,0.023995556,0.43337998,1.888456,0.71364504,1.7170843,0.050393205,4.5721955,0.27787524,2.0246582
2018-12-26,1.25,1010.7833333333332,92.91666666666669,2.4,92.91666666666669,-3.104166666666667,4.633333333333334,13.1,312.0,-0.39667603,-3.4283843e-05,2.2358308e-05,0.000109140485,19231.816,470.82324,42923974333333.336,10698647000000.0,867282516666666.5,150704906666666.66,306.3330266666667,2.610722533333333,0.017364569,0.61788577,1.6988703,0.62264776,2.203291,0.024305582,3.6878836,4.192877,0.8461914
2018-12-27,0.9125000000000005,1014.0666666666666,95.04166666666669,0.7,98.9090909090909,-1.7166666666666677,2.4,8.6,242.0,-1.5083209,1.8818439000000003e-05,2.1728543e-05,0.00011834432,22077.184,636.4895,43589482500000.0,12592588500000.0,915070800000000.0,185411365000000.0,307.723065,1.84193595,0.092408866,0.78551865,1.9601469,0.47410047,3.226041,0.01869632,2.831069,4.1401215,1.6472778
2018-12-28,1.1083333333333343,1012.0208333333334,98.33333333333331,3.2,98.85714285714286,-0.7958333333333334,1.9791666666666665,7.9,326.0,-0.56324404,4.222811e-05,1.9502575e-05,0.00013882456,22110.846,515.7147,51329895750000.0,14111536500000.0,1009040502500000.0,192545525000000.0,310.394185,1.799838075,0.023467297,1.0507098,2.5380874,0.60478324,1.678881,0.011141044,3.5331762,0.95926905,1.1972961
2018-12-29,0.5750000000000002,1019.9875,98.20833333333331,0.19999999999999996,98.8,-0.8833333333333337,1.6708333333333334,7.3,247.0,-0.84491116,9.589832e-05,2.0442061e-05,0.00014849132,22092.209,565.8096,38234832500000.0,14919549500000.0,1183246350000000.0,228445125000000.0,347.83244,1.81882095,0.056826085,1.9714999,3.875513,0.51903266,3.918537,0.011386905,4.69428,5.5165324,1.9353333
2018-12-30,1.3041666666666663,1016.2458333333334,98.91666666666669,2.3,97.23076923076924,-0.9208333333333325,2.145833333333333,5.4,190.0,-0.41829354,3.9127117e-05,1.7906541e-05,0.00016395576,22116.838,447.17474000000004,48279555500000.0,12080508500000.0,1088864450000000.0,161234685000000.0,359.855335,2.35267675,0.026373586,0.8231444,1.8049645,0.6656657,4.3854203,0.030597374,2.5257602,3.9384408,0.71481323
2018-12-31,-0.3333333333333339,1021.9708333333332,97.625,8.4,100.0,-1.9666666666666677,1.4833333333333332,6.9,9.0,-1.6219523,0.00020446505,1.588721e-05,0.00013635981,19206.41,1032.8898491156713,39967933600000.0,11001709100000.0,1265781921000000.0,152990465000000.0,334.741777,2.36355125,0.012906896,0.8489584,2.526903,0.7601081,1.1254272,0.036554974,3.434713,5.376073,0.8034973
2019-01-01,0.21666666666666679,1006.5166666666668,97.41666666666669,5.6000000000000005,97.5,-4.666666666666667,5.104166666666667,11.9,201.0,-0.86858135,8.05509e-05,1.4813727e-05,0.000109150744,24093.598,367.5034999999999,52937629600000.0,10906363600000.0,1095735368000000.0,166096770000000.0,353.13637600000004,2.11466662,0.014744185,0.4319104,1.9139944,0.64972574,1.7697092,0.015257348,3.0603173,2.486268,1.1589355
2019-01-02,0.0625,998.9875,94.875,5.7,95.95833333333331,-4.175,4.008333333333334,13.7,226.0,-0.91073185,5.372755e-05,1.1131845000000004e-05,9.63293e-05,24177.914,445.3224,43183190666666.66,15279091333333.334,781297613333333.5,198552523333333.3,315.02951333333334,1.8549977,0.0021820406,0.32644752,1.6525788,0.800998,1.7156943,0.017206814,2.5746093,1.8404999,-3.853485
2019-01-03,-4.283333333333333,1014.5166666666668,88.54166666666667,3.3000000000000003,95.5,-9.962500000000002,4.566666666666666,12.8,332.0,-0.591419,5.6775934e-05,1.2674795999999998e-05,9.468665e-05,19240.34,374.9031,58288664500000.0,12598423000000.0,536296900000000.0,199367505000000.0,307.725065,2.0652511,0.0103881825,0.87190753,2.2838814,0.8277721,2.8475983,0.017761286,2.5211952,1.231441,-4.941437
2019-01-04,-5.033333333333333,1019.0208333333334,88.625,2.8,98.5,-9.808333333333334,3.333333333333333,8.9,214.0,-0.4774427,2.4569580999999997e-05,1.3186735999999999e-05,9.6973235e-05,22041.156,452.32947,49468040250000.0,11690043750000.0,559236792500000.25,163214910000000.0,314.14738750000004,2.3903187,0.030139819,0.982347,2.6387284,0.6853111,3.5472057,0.01197634,3.0987463,2.485333,-1.7090149
2019-01-05,-2.991666666666667,1008.6625,90.625,1.5,99.5,-7.425,3.45,12.5,6.0,-0.430491,3.25342e-05,1.4296525e-05,9.819484e-05,19250.125,211.04500000000007,54427539333333.336,10796427000000.0,597697716666666.5,147350200000000.0,373.642485,2.025176083333333,0.018660845,0.69869655,4.6316752,0.91023874,5.359047,0.005220849,7.527191,0.38123512,-5.6323853
2019-01-06,-5.770833333333334,1022.3958333333334,88.08333333333333,2.220446049250313e-16,98.0,-9.462500000000002,2.3625000000000003,8.1,7.0,-0.16820884000000003,5.2183077e-05,1.7530492e-05,0.00011727697,14422.836,359.97950000000003,80778898666666.67,26950626333333.33,590331493333333.5,176986430000000.0,384.90742,1.575898866666667,0.029906096,1.5277224,5.275785,0.9006565,4.015121,0.008592669,6.5851207,0.0748125,-9.181671
2019-01-07,-7.325000000000001,1026.4958333333334,89.83333333333333,0.19999999999999996,88.79166666666667,-10.583333333333336,2.2375000000000003,7.5,193.0,-0.89475745,0.00023276634,2.367178e-05,0.00017430104,16672.379,446.2415199999999,55652512000000.0,13685441500000.0,1010741435000000.0,224925865000000.0,315.54665,1.62223535,0.089672476,3.6147223,9.710532,0.94721955,5.361839,0.009217608,12.479382,0.32455534,-5.05484
2019-01-08,-5.4833333333333325,1009.1166666666668,85.66666666666667,0.30000000000000004,81.95833333333333,-11.712500000000002,4.945833333333334,11.2,174.0,-0.6391244,2.8672573999999996e-05,2.6770631e-05,0.00015963404,18104.07,255.06937000000005,37572730000000.0,13439764000000.0,1435183500000000.0,196607475000000.0,308.452815,2.06745685,0.0493415,3.0681837,9.800464,1.1558644,7.405115,0.00821353,10.328147,0.15680149,-7.2689514
2019-01-09,-8.4125,1009.1,84.41666666666667,0.19999999999999996,83.125,-14.537500000000001,4.0375000000000005,10.0,144.0,-0.27242320000000003,3.961847e-05,3.0885472e-05,0.00018039644,19222.299,284.37598,37673830857142.86,11188920285714.283,1200567071428571.5,157120568571428.56,327.27295428571426,1.7951951428571429,0.044766407,1.5200356,7.3055496,1.7012205,4.7541585,0.0026734814,7.8366427,0.14964959,-11.267548
2019-01-10,-9.804166666666665,1019.4625,88.04166666666667,2.220446049250313e-16,98.0,-10.616666666666667,0.6208333333333336,5.7,314.0,-0.06374963000000011,6.752614e-05,2.7027627e-05,0.00015864219,14415.057,842.9446726904395,49944116200000.0,11470390400000.0,1457346780000000.0,163488636000000.0,385.54592,1.63008518,0.068911605,2.445731,7.1558194,1.34508,5.3014207,0.006796604,7.714084,4.6226964,-9.185638
2019-01-11,-11.141666666666664,1014.1041666666666,88.75,4.4,64.625,-16.708333333333336,3.3666666666666667,9.6,196.0,-0.35233608,2.3533731999999995e-05,2.6270238e-05,0.00014282158,19202.031,367.45305999999994,54293951500000.0,14801128500000.0,1536770650000000.0,202612725000000.0,363.760195,1.42080705,0.078778535,0.76330805,3.676933,0.7219247,1.8866687,0.046481404,7.440065,0.040180206,-1.5939636
2019-01-12,-2.966666666666667,1001.425,93.20833333333331,2.6,98.0,-6.3791666666666655,2.591666666666667,7.1,267.0,-1.1110705,4.7476777e-05,2.4389072e-05,0.00017410883,22004.43,554.9894999999999,45527280000000.0,15041312000000.0,1449111100000000.0,211595920000000.0,430.847915,1.4182657,0.037506457,1.9355327,3.9036343,0.47971514,3.293439,0.004337795,5.3687034,3.4786496,-0.415802
2019-01-13,-0.4083333333333332,992.475,97.04166666666669,3.0,99.0,-4.4125000000000005,3.633333333333333,9.6,198.0,-0.7286757,3.2380136e-05,2.6794167e-05,0.00016169755,23983.969,363.13315,49979998800000.0,11811565600000.0,1147594810000000.0,170076100000000.0,401.643706,1.8718391,0.008221026,0.9266085,2.3867264,0.6244015,3.2641027,0.020422738,3.146825,6.5005736,1.0924683
2019-01-14,-0.4083333333333332,979.3041666666668,95.41666666666669,9.2,91.20833333333331,-5.266666666666667,4.7875000000000005,12.5,193.0,-0.44272748,3.917164e-05,2.5330853999999996e-05,0.00017122453,27428.309,248.03832999999997,49874075875000.0,10058595125000.0,1139641931250000.0,148677580000000.0,378.29044,1.9893168125,0.0036019469,0.3423057,1.7581191,0.82637984,1.5370331,0.06699296,3.596344,3.1525407,-4.093567
2019-01-15,-3.3125,991.5208333333334,89.79166666666667,0.8999999999999999,86.16666666666667,-7.937499999999999,3.516666666666667,10.2,246.0,-0.69093776,4.9235707e-05,2.2954695e-05,0.00019432663,20599.152,338.76384999999993,52901575000000.0,11642042000000.0,1312854450000000.0,162196560000000.0,427.89502,1.3321385499999998,0.0072242953,0.6600099,1.9647584,0.8757977,1.4405917,0.030057767,4.589862,0.4611373,-3.652832
2019-01-16,-2.970833333333333,1000.55,92.83333333333331,2.220446049250313e-16,71.70833333333333,-6.749999999999999,2.8375,7.3,269.0,-0.4357399,0.0002864992,1.9443178e-05,0.00015204345,16657.602,963.8905814699503,53188765000000.0,14499051666666.666,1461474350000000.0,226379426666666.62,391.96351,1.1812028,0.04097456,4.550016,7.8139186,0.5309629,6.7303443,0.003196195,10.560076,1.691338,2.4641113
2019-01-17,1.3208333333333329,996.3833333333332,95.25,2.4,94.6,-3.2124999999999995,4.916666666666667,12.6,207.0,-1.4028008,0.00012109645,2.2418642e-05,0.00020801483,22037.467,313.95476999999994,40341530400000.0,11823938600000.0,1473647020000000.0,171544418000000.0,340.621278,2.14575702,0.005082763,2.1838367,4.766292,0.79261494,3.8113773,0.033052206,6.6506267,5.1311083,-0.07199097
2019-01-18,-0.8624999999999989,1002.8208333333332,91.5,6.2,89.41666666666667,-4.870833333333333,3.545833333333333,10.5,268.0,-0.637674,5.659913e-05,2.4036067999999998e-05,0.00017620758,23140.705,204.15062999999986,42751596666666.66,10350373666666.666,3200174633333333.0,163244843333333.34,374.1945366666666,2.142901333333333,0.001144904,1.0825771,3.2610257,0.92608696,2.2503746,0.0339912,4.8714004,0.9044695,-3.1748352
2019-01-19,-2.9416666666666664,1016.0333333333332,93.25,2.220446049250313e-16,86.16666666666667,-7.370833333333333,3.395833333333333,9.1,225.0,-0.9691964,0.000121486955,2.4952198e-05,0.00018304549,22085.906,193.79811000000007,46615996000000.0,10446612333333.334,1391532483333333.2,144964256666666.66,381.08769666666666,1.4905540833333333,0.00085596525,1.7909807,4.304407,0.9150269,2.7788324,0.023734605,5.636931,3.3397937,-1.8482056
2019-01-20,-2.666666666666666,1015.3375,90.95833333333331,2.2181452421041934,91.875,-7.282608695652175,4.034782608695652,11.4,219.0,-0.49910414,3.6554615e-05,2.482298e-05,0.00013988107,19237.836,177.44608000000005,53736322000000.0,10872316333333.334,1791527500000000.0,163086366666666.66,405.32404333333335,1.3543858,0.0003278059,0.6743842,2.1156414,0.9884183,1.4745833,0.05379736,3.636551,0.8514116,-7.1266174
2019-01-21,-4.908333333333333,1018.2541666666666,92.5,0.30000000000000004,81.66666666666667,-7.5666666666666655,1.9875,7.5,233.0,-0.30596143000000003,4.982773e-05,2.5889505e-05,0.00015882752,22102.182,258.39510000000007,76809949333333.33,12947358333333.334,1141220546666666.8,201111216666666.62,445.6809766666667,1.2441449666666669,0.0056507424,3.3913248,8.086553,1.1517695,5.204368,0.008883442,10.924763,1.1516945,-4.614044
2019-01-22,-4.174999999999999,1018.2208333333332,93.79166666666669,0.7,98.5,-5.170833333333335,0.9375,5.9,169.0,-0.4233856,4.0934603e-05,2.5711417e-05,0.00018055909,22092.486,307.90958,58568820000000.0,12880998000000.0,1726055925000000.0,196002142500000.0,417.3492625,1.3871743,0.0049309433,3.3549879,7.717699,1.2080383,4.1281257,0.009704913,10.796211,0.095737875,-6.8134155
2019-01-23,-5.875000000000002,1015.4916666666668,84.45833333333333,2.220446049250313e-16,48.54166666666666,-8.1875,1.6916666666666669,6.1,156.0,-1.3177071,5.8917118e-05,2.7462573e-05,0.00021324234,19241.44,338.46985000000006,37649171000000.0,12975597666666.666,1421057200000000.0,187146116666666.62,426.3966266666667,1.3802902,0.0083225,1.0745853,2.8785772,1.1733178,2.7476254,0.014392427,3.6352863,0.019326389,-13.45224
2019-01-24,-11.395833333333334,1019.625,87.58333333333333,2.220446049250313e-16,0.0,-11.991666666666667,0.6166666666666667,3.0999999999999988,9.0,-0.4788078,7.019191e-05,2.9328581e-05,0.00016791443,19242.613,637.3587154984973,39552460714285.71,11663157857142.855,1474309842857142.8,170435005714285.72,439.0837042857143,1.3220290514285715,0.027541889,1.6938361,4.168555,1.4112283,5.1627173,0.010579184,4.9405155,4.641802,-10.07666
2019-01-25,-7.9541666666666675,1019.5416666666666,90.20833333333331,5.8,88.70833333333333,-11.658333333333331,2.4250000000000003,8.6,88.0,-0.36887512000000006,4.5677538e-05,2.6939138e-05,0.00015390012,22055.156,300.58163,47205797500000.0,11076543000000.0,1394033950000000.0,160599985000000.0,417.5434,2.1964196,0.04873166,3.0568142,9.323846,1.4903564,6.055757,0.007891196,9.573333,0.6915188,-8.334686
2019-01-26,-7.916666666666666,1007.35,90.79166666666669,0.9,93.5,-10.970833333333331,1.8041666666666665,5.799999999999999,189.0,0.26807824000000013,7.700721e-05,2.3844645e-05,0.00018652817,19211.27,221.47537,62038571400000.0,12593541800000.0,1747195420000000.0,190601200000000.0,441.105798,1.17659872,0.037251767,2.398836,7.2336745,1.5170702,4.5375524,0.007416202,7.6704025,0.07682878,-8.434418
2019-01-27,-7.429166666666667,1005.6875,89.75,0.10000000000000009,92.875,-10.75416666666667,2.2875,9.3,140.0,-0.61823094,7.067887e-05,2.538352e-05,0.00015831781,22041.516,468.94024999999993,45999606500000.0,12725235500000.0,2421545500000000.0,196917495000000.0,388.7473250000001,1.20433735,0.08618895,4.7392244,14.321701,1.7181125,6.3079967,0.0040432266,15.886135,1.483887,-6.7942505
2019-01-28,-7.158333333333333,1002.5333333333332,87.5,2.4000000000000004,85.29166666666667,-13.470833333333331,4.504166666666666,10.5,135.0,-1.4618013,0.00011335565,2.6475362e-05,0.00023612719,22036.281,491.07175,48931560000000.0,10609771500000.0,1347270600000000.0,165210610000000.0,370.61169500000005,1.85490585,0.1775884,7.5934463,15.331005,1.383593,8.04076,0.0021918025,17.741238,1.4766219,-2.0708313
2019-01-29,-3.4333333333333353,1001.8041666666668,92.79166666666669,2.220446049250313e-16,97.0,-8.354166666666668,3.829166666666667,8.1,158.0,-0.39275113000000006,0.00014442956,2.6091213e-05,0.00025073963,22067.832,286.87244,49484473714285.71,9870329285714.283,2100168271428571.5,153340072142857.16,402.1769614285714,1.4256839142857145,0.012643192,3.8265412,11.5888405,1.1950954,9.407066,0.006310636,12.479065,0.7161876,0.104766846
2019-01-30,-0.4541666666666675,1008.5041666666666,91.20833333333331,2.220446049250313e-16,85.79166666666667,-2.5083333333333337,1.920833333333333,6.9,190.0,-0.80332816,7.2048555e-05,2.4081673e-05,0.00016709566,20637.982,426.4231,53701901200000.0,13109464600000.0,3023396840000000.0,181904908000000.0,400.280302,0.977381014,0.64054453,2.352437,7.289282,1.5424895,6.659652,0.0037480772,7.8827744,3.0391374,-2.2524414
2019-01-31,-1.1791666666666671,1009.1875,92.95833333333331,0.6000000000000001,97.5,-3.5874999999999995,1.8708333333333331,6.4,83.0,-0.18172958000000006,0.00012586612,2.5815976e-05,0.00018779488,22068.14,561.6465500000002,52658963500000.0,12952453500000.0,1602050050000000.0,192650915000000.0,359.62489500000004,0.9727413,3.6782093,4.8616943,12.012532,1.4932793,3.9556477,0.0005076161,16.098362,3.0814307,1.219696
2019-02-01,0.4666666666666668,1008.9583333333334,95.79166666666669,4.2,99.0,-2.8500000000000005,2.9958333333333336,7.9,142.0,-0.44851178,0.00010544365,2.0266827e-05,0.00014862741,16675.104,796.1403,32592402000000.0,12361005000000.0,2243038450000000.0,177375575000000.0,358.285385,1.1680673,0.31949353,4.995948,10.663269,1.2135428,4.620912,0.020702666,12.711742,3.1382418,1.2585449
2019-02-02,1.0499999999999998,1008.325,93.04166666666669,2.3251970407953078,95.5,-3.499999999999999,4.916666666666667,11.9,121.0,-0.14680435000000003,0.00011363542,2.085334e-05,0.00018010232,16677.557,1105.5695,41852719000000.0,10673849400000.0,1546510520000000.0,155987290000000.0,325.338904,1.58454594,1.7528248,9.183341,17.263342,0.6948239,4.258704,0.03822398,19.372879,0.5974202,3.4772644
2019-02-03,1.9708333333333332,1010.7125,93.25,0.19999999999999996,88.95454545454545,-1.0333333333333332,3.3166666666666664,11.4,155.0,-0.322659,9.86467e-05,2.535405e-05,0.00020068872,19236.605,715.91614,44212450428571.43,11351131428571.428,2012206042857142.8,162365978571428.56,328.3590414285714,1.4711959,1.4982071,3.1104877,7.5034366,0.9720034,4.282336,0.042023525,9.309756,1.4743367,0.38565063
2019-02-04,-0.3874999999999993,1018.925,94.70833333333331,5.3,98.28571428571428,-3.5583333333333345,2.8875,11.4,308.0,-0.00924620399999998,5.1023024e-05,2.546783e-05,0.0001482938,19262.07,125.59740999999997,59020256333333.336,11449790000000.0,2087581766666666.8,160334216666666.66,372.47596,0.9579702233333331,0.082357794,3.2206097,9.675212,1.4497422,4.983049,0.03446923,11.649682,0.19762325,-2.0255737
2019-02-05,-1.908333333333335,1028.3166666666666,81.41666666666667,2.220446049250313e-16,98.0,-6.091666666666666,3.795833333333334,10.4,186.0,-0.69146687,6.639883e-05,2.6061658e-05,0.00016278523,20679.95,438.1464500000001,60449408333333.336,12755071000000.0,1741338633333333.2,186076340000000.0,366.48596,1.009420786666667,0.064569995,3.9974222,8.741904,1.1422511,5.641014,0.03990755,9.596294,1.012471,0.26809692
2019-02-06,-0.19583333333333286,1022.675,89.83333333333333,0.40000000000000013,97.5,-4.266666666666667,3.6625,8.5,190.0,-0.5097358,0.00012046071,2.4708840999999995e-05,0.00014800695,16687.57,767.75916,74817845000000.0,11332673500000.0,1957088350000000.0,170463910000000.0,391.65658,1.09249345,0.05214821,3.8193438,8.331207,1.0774866,4.3522353,0.097227395,9.328352,0.15614974,-0.032592773
2019-02-07,0.22916666666666607,1020.3416666666668,81.625,2.220446049250313e-16,84.66666666666667,-3.425,3.625,11.4,161.0,-0.23228877999999997,0.00017906092,2.710626e-05,0.00018553331,16683.25,556.0344,48010808000000.0,10753229285714.283,1851299900000000.0,169230144285714.28,313.6504342857143,1.0781519642857142,0.25839597,9.398183,16.581377,1.3057064,6.7091327,0.0607729,22.702127,0.028230846,0.4701538
2019-02-08,0.10416666666666607,1016.1833333333334,84.45833333333333,2.220446049250313e-16,61.66666666666666,-3.9208333333333334,3.7125,8.0,175.0,-0.8131431,0.00023599874,2.5461977e-05,0.00017971841,14415.494,1182.5453166879201,43942028800000.0,11401574800000.0,2269584420000000.0,167979494000000.0,325.166058,1.011998332,0.11986092,7.4494834,16.780972,1.3102762,5.26226,0.106517605,22.586172,0.03574288,2.3865967
2019-02-09,1.041666666666667,1013.15,88.08333333333333,2.220446049250313e-16,71.625,-3.3666666666666663,4.745833333333334,13.2,169.0,-0.578261,0.00010230545,2.5429066e-05,0.0001793992,19217.715,642.82025,41557798666666.66,13330519333333.334,2434942500000000.0,210403540000000.0,384.79396333333335,1.2872732666666666,0.09819352,6.4949994,13.248288,0.9731169,4.212017,0.21045677,19.103083,1.997132,3.0636292
2019-02-10,2.2249999999999996,1007.4875,86.29166666666667,2.220446049250313e-16,70.58333333333333,-1.720833333333334,4.266666666666667,8.9,159.0,-0.556664,0.00024404009,2.598441e-05,0.00015773924,19192.172,1075.4548130045916,72018137000000.0,13240529500000.0,2032853000000000.0,212899010000000.0,460.114395,0.890592,0.365296,7.807527,17.118402,1.3044993,5.533602,0.056423012,18.1339,5.133751,2.8607483
2019-02-11,2.083333333333333,998.3791666666666,89.45833333333333,2.4,93.17391304347828,-2.0541666666666663,4.5375,10.1,163.0,-0.5726315,9.4566705e-05,2.6882492e-05,0.00015406022,22064.297,381.00732000000005,53903996000000.0,12022426400000.0,1724475180000000.0,172683104000000.0,440.331848,1.571337548,0.008504254,0.66235197,2.3349082,0.97230476,2.345134,0.07665888,3.9778154,3.645795,0.7585144
2019-02-12,0.12916666666666643,1008.9416666666666,87.45833333333333,1.7,95.45833333333331,-4.904166666666668,5.3125,13.8,239.0,-0.37650955,7.348898e-05,2.2705235000000003e-05,0.00013329186,17957.32,346.62018,59612074250000.0,10858315000000.0,1751243862500000.0,157156052500000.0,443.96278,0.8388071475000001,0.13035107,0.7974054,3.093633,0.8480982,2.5395327,0.066001095,5.8084407,6.5667486,-1.0266418
2019-02-13,-0.47499999999999964,1017.4958333333334,89.5,12.899999999999999,93.41666666666669,-4.704166666666665,3.8541666666666665,9.9,222.0,-1.2732506,5.1968604e-05,2.2991498999999996e-05,0.00016309877,16696.434,433.07352000000003,45240476000000.0,10831399500000.0,1319452150000000.0,169025260000000.0,366.70986,0.8568604,0.11211157,0.7701681,3.2973907,0.770585,1.357354,0.11322122,6.6958547,0.0017809868,-0.30090332
2019-02-14,1.5458333333333334,1026.4208333333331,92.75,2.220446049250313e-16,70.5909090909091,-1.0166666666666675,2.6125000000000003,9.9,258.0,-0.49980742,0.00011162615,2.150709e-05,0.00013842795,14422.594,1016.3689772510731,50742180666666.66,13010157666666.666,1937294600000000.0,210978423333333.3,371.89416666666665,0.7418820199999999,1.2296258,4.256161,9.839954,0.6291607,3.808305,0.03396911,13.697175,0.7286252,3.5046692
2019-02-15,2.3375000000000004,1028.1666666666667,97.45833333333331,0.19999999999999996,98.85714285714286,-0.5125000000000011,2.95,10.8,272.0,-0.18557552,4.392313e-05,2.4746241e-05,0.00014397549,13053.406,592.8004,49939682600000.0,12672662600000.0,1457424760000000.0,183887266000000.0,349.112574,1.091607512,1.9458395,3.2411664,8.252381,0.61624926,3.2176142,0.29498437,10.592122,0.022147536,4.511688
2019-02-16,2.5875000000000004,1023.9875,91.20833333333331,2.220446049250313e-16,33.625,-0.7458333333333336,3.4916666666666667,8.2,204.0,-0.4481947,5.7426732e-05,2.430244e-05,0.00015267567,14417.958,521.2283,47485452000000.0,13409765666666.666,1582247433333333.0,204277123333333.3,351.5858166666667,0.8260981466666667,1.2793726,8.479888,13.646866,0.95551443,6.0872645,0.14982514,18.363625,0.2646774,4.2773743
2019-02-17,2.3166666666666664,1018.75,91.16666666666669,2.220446049250313e-16,50.833333333333336,-0.5083333333333337,2.9333333333333336,7.3,217.0,-0.60188836,8.007002e-05,2.4046645e-05,0.00017930703,14421.735,395.37260000000003,48345358500000.0,10192514333333.334,1778086433333333.2,162527678333333.34,343.534005,0.8460277416666667,0.14275046,1.160683,3.330137,0.9077739,1.819636,0.11167887,4.7933946,0.0,-0.365448
2019-02-18,-1.1166666666666671,1024.4791666666667,96.79166666666669,2.220446049250313e-16,51.66666666666666,-2.8666666666666663,1.5791666666666666,6.8,167.0,-1.0582484,0.000114297596,2.6880014e-05,0.00023341355,16678.639,476.47577,59204242333333.336,14724205333333.334,1802209033333332.8,234144826666666.62,299.43437666666665,0.88809722,1.9492027,12.030155,22.458235,1.4787973,8.52694,0.16748022,26.762316,0.93949664,3.984192
2019-02-19,1.770833333333333,1013.4583333333334,87.5,0.30000000000000004,27.33333333333333,-1.7250000000000005,3.7916666666666665,9.7,198.0,-0.8158308,4.8396487e-05,3.3071654e-05,0.00016280299,22057.803,573.4870000000001,34540790666666.668,17922794000000.0,3367262833333333.0,316447546666666.7,297.79904000000005,0.9286710266666668,0.0916351,2.9161415,5.6660676,0.8708222,3.8755486,0.0933517,9.424888,1.9335213,4.1395874
2019-02-20,2.6708333333333325,1007.7333333333332,83.79166666666667,1.5,79.41666666666667,-1.7374999999999998,5.458333333333333,17.8,247.0,-0.7811992,7.573204e-05,3.438419e-05,0.0001628574,16688.336,91.42475309833503,61977682000000.0,13554679250000.0,2030461200000000.0,211343320000000.0,458.927185,0.744157075,0.035862498,0.71505314,2.0288155,1.0740305,1.2544764,0.14245975,3.5243492,0.0016633272,-2.1762695
2019-02-21,-2.533333333333333,1019.5041666666666,58.16666666666666,2.220446049250313e-16,57.04166666666666,-7.1125,3.825,13.1,309.0,-0.9504056,4.2028696e-05,3.213246e-05,0.00014919709,19276.082,170.11442999999997,43652600333333.336,14283070333333.334,2014444233333332.8,223128293333333.3,385.66743,0.7045217333333333,0.002946704,0.45506123,1.5285803,1.170665,1.1600369,0.12731618,3.0023754,0.0,-4.7757263
2019-02-22,-5.316666666666666,1034.6208333333334,53.583333333333336,2.220446049250313e-16,4.25,-10.520833333333336,3.8625,13.9,1.0,-0.8732795,6.862015e-05,2.4256735e-05,0.00011381048,14430.248,636.3009,46207737200000.0,14346988000000.0,1679047200000000.0,260762182000000.0,466.735604,0.81572826,0.031056235,0.6943114,2.5778275,1.1380948,1.4888873,0.10946157,3.9084246,0.96803904,-3.474701
2019-02-23,-4.237499999999999,1041.6083333333331,57.708333333333336,2.220446049250313e-16,75.16666666666667,-7.433333333333331,2.9125,11.3,263.0,-0.6312272,8.172813e-05,2.441424e-05,0.00012576459,14424.643,965.9772,52437815000000.0,13214177500000.0,1447805450000000.0,222270390000000.0,323.66569000000004,0.77757722,1.3970541,4.877567,9.494235,0.98722416,3.2082412,0.07693863,14.040321,0.0041852444,1.9465637
2019-02-24,0.45833333333333304,1031.4833333333331,77.70833333333333,2.220446049250313e-16,75.70833333333333,-3.0458333333333334,3.15,10.5,270.0,-1.3728863,5.307145e-05,2.5331974e-05,0.00013417969,16692.09,319.64486999999997,45273546600000.0,14674552400000.0,1466683580000000.0,236603790000000.0,310.543398,0.793190176,0.6990032,2.0957444,5.769095,0.87048703,2.6213806,0.19504768,9.086744,-0.0017808825,2.770752
2019-02-25,1.7416666666666654,1024.5541666666666,87.33333333333333,2.220446049250313e-16,54.86363636363637,-1.9958333333333327,4.133333333333334,11.9,285.0,-0.83943236,4.1415195e-05,2.7212212e-05,0.00013360602,19239.746,540.49664,53561029500000.0,14739992500000.0,1960532950000000.0,249128070000000.0,357.47832,0.8413975,0.07782358,0.88030314,3.2482135,0.7292876,1.7887802,0.08646753,6.685678,0.77139044,3.4266663
2019-02-26,2.208333333333333,1019.4583333333334,84.125,2.220446049250313e-16,90.91666666666669,-1.7416666666666663,4.316666666666666,11.7,331.0,-0.6778553,4.3280445e-05,2.5955196e-05,0.00012056086,14418.025,690.775,54746593500000.0,13198681000000.0,1591149750000000.0,236099865000000.0,368.5272,0.71423883,0.6502294,3.270799,6.723759,0.7544301,2.6275146,0.0911828,9.27552,0.018703222,2.950348
2019-02-27,2.3499999999999996,1017.8541666666666,81.79166666666667,2.220446049250313e-16,74.625,-0.17083333333333428,2.7625,8.7,331.0,-0.4581297,5.8886057e-05,3.1163574e-05,0.00015003012,22009.84,519.6029700000001,38278878500000.0,10265608166666.666,1308129883333333.2,168350453333333.34,304.44012833333335,0.82879457,3.0377643,3.6369698,9.60602,0.747456,3.6283977,0.13384369,15.185924,1.9712037,2.971466
