time,tp,t2m
2022-10-15,0.069304466,11.506378
2022-10-16,7.979365,13.984894
2022-10-17,0.021848202,14.68985
2022-10-18,0.06263442,10.796082
2022-10-19,1.4444836,2.764862
2022-10-20,0.0863539,5.3183594
2022-10-21,0.0046464205,6.777649
2022-10-22,1.3465886,8.132019
2022-10-23,1.33295,10.321259
2022-10-24,0.5833742,11.163086
2022-10-25,5.228605,10.695068
2022-10-26,1.0335668,11.060486
2022-10-27,0.30200243,10.164276
2022-10-28,0.42497575,11.563202
2022-10-29,1.4659057,11.635498
2022-10-30,0.5253476,4.985016
2022-10-31,0.0,4.2091675
2022-11-01,0.0041851997,7.0649414
2022-11-02,1.4262023,10.53775
2022-11-03,1.2552185,7.4478455
2022-11-04,0.18128848,6.696686
2022-11-05,1.5994933,6.9516907
2022-11-06,4.681823,3.9172668
2022-11-07,0.4254961,7.8196106
2022-11-08,0.041844368,8.191345
2022-11-09,0.5317631,8.133545
2022-11-10,6.4036336,9.191132
2022-11-11,1.2878544,10.880463
2022-11-12,0.6588154,11.641052
2022-11-13,0.20764524,4.3966064
2022-11-14,0.040909354,4.313019
2022-11-15,0.623119,4.187042
2022-11-16,0.37210172,-0.59173584
2022-11-17,1.1168377,-1.1277161
2022-11-18,1.1079665,-5.0215454
2022-11-19,2.3467581,-5.8212585
2022-11-20,0.40123683,-3.2887878
2022-11-21,0.25690636,-2.6365356
2022-11-22,0.09704894,-2.3232422
2022-11-23,0.0634393,-1.8183594
2022-11-24,3.9773428,-1.6141357
2022-11-25,0.3626023,0.13189697
2022-11-26,2.811736,-2.1409607
2022-11-27,0.16100064,-0.79696655
2022-11-28,2.036736,-1.134491
2022-11-29,0.23669323,-0.86361694
2022-11-30,0.05530405,-3.3082275
2022-12-01,0.00972192,-5.1631165
2022-12-01,0.00972192,-5.1631165
2022-12-02,0.1054333,-3.2097778
2022-12-03,1.3847084,-1.2400208
2022-12-04,0.20916091,-2.3661194
2022-12-05,0.13985673,-2.354187
2022-12-06,3.214683,-0.7788696
2022-12-07,4.8529816,0.8569336
2022-12-08,1.8402591,0.08728027
2022-12-09,3.3055844,-0.4498291
2022-12-10,0.19762364,-2.3847046
2022-12-11,17.737469,-2.9281921
2022-12-12,1.7007167,-4.80188
2022-12-13,1.3946075,-4.074768
2022-12-14,0.1184175,-10.00235
2022-12-15,0.99279845,-5.971344
2022-12-16,0.3506018,-7.351715
2022-12-17,0.15466616,-10.030151
2022-12-18,0.09604941,-7.7595215
2022-12-19,0.06762433,-4.4313354
2022-12-20,8.572691,2.573944
2022-12-21,5.4905043,1.8885803
2022-12-22,3.143326,2.8357239
2022-12-23,3.5116994,2.4470215
2022-12-24,0.1415788,-7.6025085
2022-12-25,0.10405508,-5.713806
2022-12-26,7.3543797,3.6948242
2022-12-27,0.3975464,1.6036072
2022-12-28,3.8769977,1.8392639
2022-12-29,4.9441595,4.5644836
2022-12-30,0.943251,1.6436157
2022-12-31,3.3597422,11.272278
2023-01-01,2.2606163,8.543793
2023-01-02,5.3202877,9.13147
2023-01-03,0.78821343,1.232666
2023-01-04,6.1753798,1.9714355
2023-01-05,16.323189,-9.888245
2023-01-06,0.123551846,-12.263611
2023-01-07,2.078867,-4.7774353
2023-01-08,0.26638293,-1.0183411
2023-01-09,2.7035456,2.6363525
2023-01-10,8.443757,-0.79074097
2023-01-11,0.2465205,1.6807556
2023-01-12,0.8478755,3.4221497
2023-01-13,2.90581,3.728241
2023-01-14,1.0640249,3.6065063
2023-01-15,7.4345927,4.577484
2023-01-16,1.1743279,1.6207886
2023-01-17,5.2460165,2.4061584
2023-01-18,9.803222,3.2495728
2023-01-19,3.6410809,1.223877
2023-01-20,2.2353432,0.34268188
2023-01-21,1.8255882,1.0221252
2023-01-22,0.27347204,-2.193695
2023-01-23,0.10473112,-1.2562866
2023-01-24,0.08245408,-4.0152283
2023-01-25,0.30238324,-0.44680786
2023-01-26,3.258637,-0.3970642
2023-01-27,2.7738001,-0.60995483
2023-01-28,0.3884311,-4.976776
2023-01-29,1.6785313,1.5460815
2023-01-30,4.4071293,2.081482
2023-01-31,1.9602852,-2.3197937
2023-02-01,6.8899107,1.4515991
2023-02-02,3.0205944,-0.78234863
2023-02-03,0.14593196,-4.6011353
2023-02-04,0.49091348,-3.6095276
2023-02-05,0.21265745,-9.844421
2023-02-06,0.3231566,0.111816406
2023-02-07,0.26462626,-4.4596863
2023-02-08,0.009410381,-1.4491577
2023-02-09,0.0,-2.4413147
2023-02-10,0.22181097,-1.3009644
2023-02-11,8.002136,-3.0535583
2023-02-12,0.015258789,2.0101624
2023-02-13,0.111113995,1.9907227
2023-02-14,0.0,-3.9697876
2023-02-15,0.05530411,0.7608948
2023-02-16,0.20068325,1.876648
2023-02-17,7.5227537,5.1529846
2023-02-18,3.6147408,1.8027954
2023-02-19,0.56410265,-0.8321228
2023-02-20,9.236855,3.565979
2023-02-21,1.311768,-1.7875061
2023-02-22,1.1044037,-7.869171
2023-02-23,0.02455163,0.0031738281
2023-02-24,5.084854,1.9474792
2023-02-25,2.2301345,-1.135376
2023-02-26,0.8194378,-3.0398254
2023-02-27,0.06251654,-5.73172
2023-02-28,0.0076293945,1.4324646
2023-03-01,0.059416145,-0.27783203
2023-03-02,0.105799854,0.19647217
2023-03-03,1.1536078,2.4551086
2023-03-01,0.059416145,-0.27783203
2023-03-02,0.105799854,0.19647217
2023-03-03,1.1536078,2.4551086
2023-03-04,3.0755212,-1.382904
2023-03-05,1.4266988,-4.1882935
2023-03-06,0.57034266,-5.18042
2023-03-07,2.426624,2.0611877
2023-03-08,0.8438624,-3.395996
2023-03-09,0.0,-8.098297
2023-03-10,9.909507,-0.063079834
2023-03-11,6.797854,-2.5544128
2023-03-12,1.4964701,-5.445709
2023-03-13,4.678122,7.4566956
2023-03-14,3.5972664,7.278656
2023-03-15,0.83098066,-0.28811646
2023-03-16,0.49685287,-1.4029541
2023-03-17,0.0,1.2271729
2023-03-18,0.0,4.9132996
2023-03-19,0.0,4.058502
2023-03-20,0.026956016,5.100067
2023-03-21,0.48403746,4.3841248
2023-03-22,0.3968196,8.182007
2023-03-23,3.476813,8.659515
2023-03-24,9.8274765,9.407257
2023-03-25,2.8967426,7.399536
2023-03-26,4.372072,4.7131042
2023-03-27,1.2961054,-0.30700684
2023-03-28,0.20961761,-1.7788696
2023-03-29,0.17930889,-2.1369324
2023-03-30,0.3937626,5.4108276
2023-03-31,6.5946207,3.947174
2023-04-01,4.353402,4.7569275
2023-04-02,2.4896631,-1.8616028
2023-04-03,0.08325946,-2.5613098
2023-04-04,2.5586467,-0.94381714
2023-04-05,2.099832,2.0187073
2023-04-06,0.7074285,6.979187
2023-04-07,2.1785078,8.359558
2023-04-08,2.3184843,6.074829
2023-04-09,4.730364,5.7768555
2023-04-10,2.6098309,7.103485
2023-04-11,0.9782876,7.4209595
2023-04-12,1.7825041,9.420624
2023-04-13,2.822317,9.361786
2023-04-14,0.19359827,7.961609
2023-04-15,2.5595098,5.4277344
2023-04-16,8.937272,7.7732544
2023-04-17,1.9319673,5.15683
2023-04-18,2.548811,7.220886
2023-04-19,1.1293907,8.308289
2023-04-20,0.021224722,6.942047
2023-04-21,0.0,6.3683777
2023-04-22,0.0546846,7.642212
2023-04-23,0.0,10.300629
2023-04-24,0.079050064,10.536774
2023-04-25,1.3030636,7.9492493
2023-04-26,5.680655,4.898773
2023-04-27,0.16105103,1.44104
2023-04-28,0.62820363,1.0246277
2023-04-29,0.0,7.740204
2023-04-30,2.9457922,3.3668518
2023-05-01,0.0,6.9874573
2023-05-01,0.0,6.9874573
2023-05-02,4.5259066,5.6988525
2023-05-03,0.0008904934,3.3606262
2023-05-04,0.92500114,3.6174011
2023-05-05,0.008369923,1.5832825
2023-05-06,0.0016634613,1.8643494
2023-05-07,0.0,2.9821472
2023-05-08,0.0,3.9700928
2023-05-09,0.0,9.552216
2023-05-10,0.0,9.78009
2023-05-11,0.0,7.1282654
2023-05-12,0.0,12.251495
2023-05-13,0.011996508,10.508575
2023-05-14,0.014336109,12.694885
2023-05-15,1.302481,15.44516
2023-05-16,1.6168449,11.01062
2023-05-17,18.664675,8.129456
2023-05-18,0.27410293,10.686737
2023-05-19,0.0041849613,9.774719
2023-05-20,0.0,9.635376
2023-05-21,0.0,11.832489
2023-05-22,0.009292841,12.46637
2023-05-23,0.038264394,13.165222
2023-05-24,0.06234634,14.642731
2023-05-25,0.0071234703,14.157471
2023-05-26,0.008014008,10.442352
2023-05-27,0.0,10.060516
2023-05-28,0.0,9.502838
2023-05-29,0.007837892,10.937164
2023-05-30,0.13575447,9.5538025
2023-05-31,0.0,11.279694
2023-06-01,0.19082856,11.921417
2023-06-02,0.32038546,6.910858
2023-06-03,0.119048834,7.994812
2023-06-04,0.0,9.772919
2023-06-05,0.0029242635,9.353699
2023-06-06,0.0,12.005096
2023-06-07,0.0,14.424011
2023-06-08,0.0,16.426788
2023-06-09,0.0,14.782898
2023-06-10,0.0,12.580078
2023-06-11,0.0,12.013763
2023-06-12,0.21206093,13.998169
2023-06-13,0.0,13.729126
2023-06-14,1.2855082,16.551514
2023-06-15,0.36917496,16.284363
2023-06-16,2.4165182,18.162628
2023-06-17,0.8199196,18.591766
2023-06-18,4.866041,16.86502
2023-06-19,12.748638,17.0466
2023-06-20,0.28315353,16.3255
2023-06-21,0.044424534,19.585571
2023-06-22,5.667756,15.279175
2023-06-23,0.024637222,18.72409
2023-06-24,0.0,16.097076
2023-06-25,1.2840471,14.645081
2023-06-26,4.2584896,15.006683
2023-06-27,14.522165,15.2630005
2023-06-28,11.622882,14.778473
2023-06-29,1.0441532,16.670654
2023-06-30,0.5347692,16.553436
2023-07-01,2.5630414,13.763397
2023-07-01,2.5630414,13.763397
2023-07-02,7.5627875,15.11615
2023-07-03,0.1268257,15.616486
2023-07-04,0.29161215,16.05127
2023-07-05,0.0,17.532532
2023-07-06,13.758345,15.034851
2023-07-07,0.0024952888,13.456482
2023-07-08,0.024642706,14.448303
2023-07-09,0.42315102,14.705261
2023-07-10,1.6057396,12.842743
2023-07-11,0.000831604,12.343048
2023-07-12,0.010684967,18.875793
2023-07-13,0.14569913,17.607758
2023-07-14,0.9918506,15.099274
2023-07-15,0.0,16.900177
2023-07-16,0.26847553,20.491089
2023-07-17,9.1688175,19.22702
2023-07-18,10.439329,14.515778
2023-07-19,2.1860332,15.173218
2023-07-20,0.32340908,14.170166
2023-07-21,0.79950505,13.507324
2023-07-22,8.839327,13.454346
2023-07-23,0.8500638,16.273376
2023-07-24,2.1791587,17.465363
2023-07-25,8.989397,16.996552
2023-07-26,1.659822,15.703339
2023-07-27,6.7595844,12.122955
2023-07-28,6.3515897,15.220764
2023-07-29,0.44518757,14.970184
2023-07-30,2.2819152,14.79834
2023-07-31,9.392192,16.39392
2023-08-01,2.097057,19.45871
2023-08-02,4.312252,16.582764
2023-08-03,1.2463363,18.316467
2023-08-04,0.13213229,16.078583
2023-08-05,9.013912,22.884735
2023-08-06,0.013711929,26.663513
2023-08-07,24.665493,14.927399
2023-08-08,0.7396352,12.931274
2023-08-09,0.66341597,14.438843
2023-08-10,2.3210633,14.592926
2023-08-11,3.5512674,13.912994
2023-08-12,0.0,12.626007
2023-08-13,0.015793204,18.058746
2023-08-14,0.037507057,15.743622
2023-08-15,0.70846367,22.812744
2023-08-16,0.013356686,23.564117
2023-08-17,1.1289498,22.280365
2023-08-18,0.03498459,21.924805
2023-08-19,0.11005592,21.132294
2023-08-20,0.7003913,19.948944
2023-08-21,0.6658234,16.638733
2023-08-22,0.24467492,15.723877
2023-08-23,0.6215428,15.799591
2023-08-24,2.9789336,14.664001
2023-08-25,0.13597679,18.5419
2023-08-26,0.7935439,18.675262
2023-08-27,5.903834,20.616333
2023-08-28,6.341726,15.231995
2023-08-29,32.861862,21.590363
2023-08-30,9.82682,19.35733
2023-08-31,1.7988731,15.728455
2023-09-01,0.9337014,14.629547
2023-09-02,0.175626,12.864899
2023-09-03,0.48033252,12.478668
2023-09-04,0.0,12.699982
2023-09-05,0.013477892,16.642181
2023-09-06,0.56237686,11.805084
2023-09-07,0.0,11.038025
2023-09-08,0.0,14.070801
2023-09-09,0.0,14.704529
2023-09-10,0.0,15.922607
2023-09-11,0.0,15.642517
2023-09-12,0.028230857,17.730621
2023-09-13,0.07839966,18.993774
2023-09-14,7.2439976,11.177673
2023-09-15,0.0,8.896057
2023-09-16,0.0,11.758209
2023-09-17,0.0,13.060303
2023-09-18,3.792964,17.437012
2023-09-19,6.9656687,16.76178
2023-09-20,0.0,13.742645
2023-09-21,0.0,16.304138
2023-09-22,0.0,19.43274
2023-09-23,7.1491127,15.545471
2023-09-24,1.1911919,11.210754
2023-09-25,0.0,11.128601
2023-09-26,0.0,14.654785
2023-09-27,0.0,16.426666
2023-09-28,0.0,15.000763
2023-09-29,0.0,16.277893
2023-09-30,2.1824286,12.602783
2023-10-01,1.2189276,9.879303
2023-10-01,1.2189276,9.879303
2023-10-02,0.9100774,14.490051
2023-10-03,0.036395073,19.447144
2023-10-04,8.273531,11.617584
2023-10-05,4.250759,9.623383
2023-10-06,2.125959,13.304596
2023-10-07,7.7674994,6.6499023
2023-10-08,1.1787817,5.3896484
2023-10-09,0.8332044,3.8148499
2023-10-10,0.015999317,5.590454
2023-10-11,1.1157103,15.279419
2023-10-12,5.0875134,10.054535
2023-10-13,0.5575695,15.630157
2023-10-14,1.5897384,9.928253
2023-10-15,0.0056533813,8.292358
2023-10-16,0.90038264,3.50177
2023-10-17,0.077363014,7.5349426
2023-10-18,8.983803,2.642212
2023-10-19,0.11678743,2.8840637
2023-10-20,2.9472218,3.671875
2023-10-21,11.7255,8.67337
2023-10-22,17.668306,8.508789
2023-10-23,12.350126,9.328613
2023-10-24,1.3087244,5.961975
2023-10-25,13.455563,2.860138
2023-10-26,6.944592,4.3345337
2023-10-27,0.3000722,3.6320496
2023-10-28,0.8930691,2.1531982
2023-10-29,3.1072447,9.961029
2023-10-30,2.786425,7.5239563
2023-10-31,0.80250835,12.079926
2023-11-01,1.4479765,6.499878
2023-11-02,0.0008317232,8.084381
2023-11-03,1.6671219,10.169617
2023-11-04,0.93902075,4.7187195
2023-11-05,5.6772842,8.834808
2023-11-06,6.6149487,9.090485
2023-11-07,0.41866645,6.6648254
2023-11-08,0.9148863,4.387848
2023-11-09,0.10843897,6.2824097
2023-11-10,0.087944984,6.624115
2023-12-01,0.5584793,-1.0916443
2023-12-02,0.37204298,-3.2963562
2023-12-03,1.7939891,-2.1973267
2023-12-04,3.31278,-1.6257629
2023-12-05,0.32322,-8.506409
2023-12-06,0.045153115,-3.7700195
2023-12-07,0.37998074,-8.2030945
2023-12-08,0.31251746,-4.307068
2023-12-09,2.0989232,-3.5118713
2023-12-10,1.408439,-1.6593018
2023-12-11,5.011244,2.2297058
2023-12-12,3.6049242,0.9684448
2023-12-13,0.5101545,1.1780396
2023-12-14,2.627545,-1.9752197
2023-12-15,0.36444676,-0.48013306
2023-12-16,3.148325,3.775879
2023-12-17,5.968422,6.635437
2023-12-18,1.132333,5.9525146
2023-12-19,3.3859217,5.8912964
2023-12-20,2.0956385,2.679016
2023-12-21,7.16953,2.337555
2023-12-22,3.5420558,1.2482605
2023-12-23,4.340055,-0.04650879
2023-12-24,2.306254,-0.3260193
2023-12-25,9.324408,3.4962158
2023-12-26,4.1211777,2.1958313
2023-12-27,1.8862016,-0.44796753
2023-12-28,0.4912239,5.5112
2023-12-29,4.362224,5.420166
2023-12-30,6.139925,3.1203003
2023-12-31,1.5926778,0.008300781
2024-01-01,0.028281331,-5.563324
2024-01-02,1.0068549,-6.8938293
2024-01-03,2.066246,-8.640533
2024-01-04,3.3910866,-4.7671204
2024-01-05,2.4784398,-9.287659
2024-01-06,0.17788023,-15.48233
2024-01-07,0.06258118,-17.432983
2024-01-08,0.005848497,-11.794403
2024-01-09,0.2907247,0.19070435
2024-01-10,0.41528428,1.4533691
2024-01-11,1.021004,-8.254913
2024-01-12,5.431628,-4.295227
2024-01-13,1.2704686,-7.2872314
2024-01-14,4.6671,0.3665161
2024-01-15,4.8650107,-1.4339905
2024-01-16,2.9617298,-12.68927
2024-01-17,0.04497099,-6.0664062
2024-01-18,2.3630803,-5.73584
2024-01-19,0.030517578,-3.2305603
2024-01-20,4.111576,-3.5903015
2024-01-21,0.037641156,-4.114929
2024-01-22,2.3885508,3.0401611
2024-01-23,1.9441435,2.7750244
2024-01-24,10.615509,3.2833252
2024-01-25,5.4369645,0.9350891
2024-01-26,0.37017775,-3.017273
2024-01-27,0.026449967,-2.9127808
2024-01-28,0.30245596,1.6657104
2024-01-29,0.02436956,-0.5805664
2024-01-30,0.0,-0.17959595
2024-01-31,0.38412496,1.0756836
2024-02-01,2.28415,0.2909546
2024-02-02,3.2097836,1.709259
2024-02-03,4.024455,2.571167
2024-02-04,4.560298,2.043213
2024-02-05,3.1900947,-2.6376648
2024-02-06,5.012209,0.69241333
2024-02-07,2.9814355,-4.7931824
2024-02-08,0.17696215,-4.1171875
2024-02-09,0.10371947,-2.1289978
2024-02-10,1.0325469,0.60128784
2024-02-11,1.341137,2.7167053
2024-02-12,1.7466289,4.0049133
2024-02-13,1.2925717,1.4537048
2024-02-14,0.07599878,1.0575867
2024-02-15,0.6885519,2.5333862
2024-02-16,0.20052576,3.4163818
2024-02-17,3.996137,0.5718689
2024-02-18,0.058031976,-3.5707703
2024-02-19,1.408597,-0.2607727
2024-02-20,2.0361125,0.8218689
2024-02-21,4.46083,4.1317444
2024-02-22,1.5956763,5.0404053
2024-02-23,3.5124557,7.081421
2024-02-24,1.0706594,2.002777
2024-02-25,2.4401188,6.634033
2024-02-26,5.6423426,8.264038
2024-02-27,13.018295,8.163727
2024-02-28,6.758642,6.8366394
2024-02-29,0.06649516,2.243805
2024-03-01,0.0076293945,4.425598
2024-03-02,0.0,1.885376
2024-03-01,0.0076293945,4.425598
2024-03-02,0.0,1.885376
2024-03-03,0.0,1.3811646
2024-03-04,0.2606219,2.1921692
2024-03-05,0.015882492,-1.1081238
2024-03-06,0.0,-4.3196106
2024-03-07,0.0,-3.2131348
2024-03-08,0.0,-1.5890198
2024-03-09,0.04473616,-1.2669067
2024-03-10,0.0,-2.2644958
2024-03-11,0.0,-0.54644775
2024-03-12,1.2018819,1.9385376
2024-03-13,0.19042458,1.1451111
2024-03-14,0.0,4.354889
2024-03-15,0.0,4.655426
2024-03-16,0.83333904,8.678864
2024-03-17,1.3912538,0.81677246
2024-03-18,0.35608846,1.5983582
2024-03-19,0.47449517,3.2294617
2024-03-20,0.30914262,1.854126
2024-03-21,0.015882492,4.625824
2024-03-22,2.4148388,6.875763
2024-03-23,10.163572,3.0109253
2024-03-24,4.3110437,-0.51864624
2024-03-25,4.5450983,1.0205994
2024-03-26,0.43146402,5.1968994
2024-03-27,0.0,7.29245
2024-03-28,2.0833611,10.456451
2024-03-29,3.4155133,7.797821
2024-03-30,0.023288488,11.816772
2024-03-31,0.0086689,13.373688
2024-04-01,0.0,14.08017
2024-04-02,3.76386,6.6120605
2024-04-03,8.091716,1.2914124
2024-04-04,0.1922974,6.080536
2024-04-05,3.2673535,7.876465
2024-04-06,7.618262,8.001312
2024-04-07,0.030400157,12.509064
2024-04-08,0.008369923,15.492371
2024-04-09,0.0016634464,14.963043
2024-04-10,0.06664121,7.3757935
2024-04-11,0.0,12.259369
2024-04-12,1.8624401,10.230713
2024-04-13,2.5525894,10.044952
2024-04-14,4.8031383,6.244934
2024-04-15,0.013595343,1.5946045
2024-04-16,7.5124264,5.0562134
2024-04-17,0.6710559,2.022644
2024-04-18,1.2603911,4.800659
2024-04-19,0.6258402,2.1799316
2024-04-20,3.2689629,4.383209
2024-04-21,7.6092625,4.8239746
2024-04-22,15.134007,0.8757019
2024-04-23,0.515735,2.670044
2024-04-24,12.487832,7.116791
2024-04-25,2.380971,2.7477417
2024-04-26,0.6563441,3.789215
2024-04-27,0.036006212,8.204132
2024-04-28,0.17569077,10.945007
2024-04-29,0.0,14.072388
2024-04-30,0.0,11.508911
2024-05-01,0.0,10.855408
2024-05-01,0.0,10.855408
2024-05-02,0.0,10.518799
2024-05-03,0.0,9.236755
2024-05-04,0.8646097,10.109192
2024-05-05,3.0459118,12.324738
2024-05-06,15.244897,9.10022
2024-05-07,1.0872965,2.0908508
2024-05-08,0.0,3.1436768
2024-05-09,0.27688456,8.036713
2024-05-10,4.710278,4.1179504
2024-05-11,0.0,3.8467712
2024-05-12,0.0,5.5503235
2024-05-13,0.0,11.401703
2024-05-14,0.04068041,10.027191
2024-05-15,0.05022049,8.751862
2024-05-16,0.0,7.9246216
2024-05-17,0.10906112,11.231812
2024-05-18,1.512991,13.142639
2024-05-19,7.5059814,12.781311
2024-05-20,4.091901,12.842438
2024-05-21,11.890528,14.188751
2024-05-22,3.5093708,15.275574
2024-05-23,8.5924635,16.874084
2024-05-24,0.49428558,17.236084
2024-05-25,1.478101,16.10373
2024-05-26,0.0,14.313568
2024-05-27,0.0,15.84436
2024-05-28,0.44133282,17.894745
2024-05-29,1.9241247,16.903687
2024-05-30,4.292835,18.330261
2024-05-31,1.2422414,15.403992
2024-06-01,1.0518134,16.880676
2024-06-02,2.5044515,15.023834
2024-06-03,0.7580242,16.01062
2024-06-04,0.15564382,15.343292
2024-06-05,0.28073502,15.826904
2024-06-06,0.30486006,11.564423
2024-06-07,3.2729263,12.853912
2024-06-08,0.041684628,12.992096
2024-06-09,9.608072,11.871857
2024-06-10,6.0787315,15.039215
2024-06-11,0.6417036,12.718475
2024-06-12,0.0137786865,10.690155
2024-06-13,6.81509,13.583679
2024-06-14,7.9269333,11.961914
2024-06-15,0.13457268,12.928406
2024-06-16,0.8564787,15.8359375
2024-06-17,2.7507446,15.733917
2024-06-18,0.4328234,16.168762
2024-06-19,15.266869,13.780365
2024-06-20,1.6947231,13.116028
2024-06-21,0.0,15.515381
2024-06-22,5.144688,18.709442
2024-06-23,0.9916753,15.651855
2024-06-24,1.9918123,15.582306
2024-06-25,0.071097255,15.210754
2024-06-26,0.0,16.615082
2024-06-27,0.0016634613,20.47934
2024-06-28,0.00356102,24.170532
2024-06-29,2.0536466,15.740509
2024-06-30,0.0,24.86325
2024-07-01,2.5668275,17.61734
2024-07-01,2.5668275,17.61734
2024-07-02,0.06860461,15.221985
2024-07-03,0.43247536,17.171753
2024-07-04,4.84345,14.998932
2024-07-05,2.0835238,14.042358
2024-07-06,0.26584625,20.342285
2024-07-07,15.8259945,18.438568
2024-07-08,14.780939,14.676971
2024-07-09,0.108918905,18.25766
2024-07-10,0.0,19.95459
2024-07-11,4.580879,21.434174
2024-07-12,1.0395793,20.828766
2024-07-13,5.8841505,20.243835
2024-07-14,22.794067,18.156982
2024-07-15,1.0220672,17.382172
2024-07-16,5.732916,21.222382
2024-07-17,1.3331194,20.071136
2024-07-18,2.5348897,16.463013
2024-07-19,0.22323966,15.928314
2024-07-20,0.442657,16.58142
2024-07-21,0.6999378,16.191132
2024-07-22,0.7494142,17.336151
2024-07-23,1.0178475,18.723236
2024-07-24,9.73354,18.220886
2024-07-25,11.613458,17.497406
2024-07-26,2.8580048,16.588593
2024-07-27,1.3908552,20.70642
2024-07-28,25.346348,13.717468
2024-07-29,54.15964,16.959229
2024-07-30,0.5400257,15.091461
2024-07-31,0.005342722,15.156799
2024-08-01,0.43833542,14.625214
2024-08-02,0.033221245,14.868591
2024-08-03,0.23177528,14.066864
2024-08-04,0.07026768,15.41626
2024-08-05,4.6620383,15.371185
2024-08-06,0.71704865,15.135834
2024-08-07,1.7548059,14.726288
2024-08-08,0.2726952,16.195099
2024-08-09,1.6587914,17.37555
2024-08-10,1.3963965,16.525024
2024-08-11,3.5347595,14.585205
2024-08-12,0.7057798,13.070007
2024-08-13,0.85472226,13.897736
2024-08-14,0.0,13.563385
2024-08-15,0.0,18.105469
2024-08-16,0.6792217,19.75644
2024-08-17,1.5000931,18.67392
2024-08-18,2.7390823,21.616364
2024-08-19,4.2856874,17.908783
2024-08-20,1.2280827,20.150726
2024-08-21,18.762312,19.578796
2024-08-22,0.8428852,13.5468445
2024-08-23,0.18186808,18.296509
2024-08-24,0.0,19.634857
2024-08-25,0.02446282,18.801575
2024-08-26,0.7737484,18.835297
2024-08-27,0.035208225,16.8974
2024-08-28,0.0,16.910858
2024-08-29,0.020872429,19.252625
2024-08-30,0.0,19.252136
2024-08-31,1.299736,14.79541
2024-09-01,0.03498459,15.55835
2024-09-02,29.315178,17.60852
2024-09-03,0.0,18.112488
2024-09-04,0.0,17.767822
2024-09-05,0.049455583,16.40329
2024-09-06,0.0,16.184357
2024-09-07,0.0,15.894012
2024-09-08,0.0,16.001617
2024-09-09,0.0,17.585693
2024-09-10,1.6803799,15.975739
2024-09-11,1.0147281,16.859406
2024-09-12,15.56283,17.805573
2024-09-13,9.222647,17.819489
2024-09-14,1.0065144,18.276733
2024-09-15,0.40836906,17.281616
2024-09-16,0.0,16.078888
2024-09-17,0.0,14.047272
2024-09-18,0.0035617799,14.298309
2024-09-19,0.0,12.955231
2024-09-20,0.0,12.789642
2024-09-21,0.0,11.402374
2024-09-22,0.010956287,12.561493
2024-09-23,0.0,16.841858
2024-09-24,0.0,17.259247
2024-09-25,2.6352544,14.960175
2024-09-26,0.8063132,18.75293
2024-09-27,2.9530163,17.59674
2024-09-28,1.3030815,11.620453
2024-09-29,0.0,7.4912415
2024-09-30,0.0,9.027588
2024-10-01,3.7266607,8.709534
2024-10-01,3.7266607,8.709534
2024-10-02,0.120824076,8.667908
2024-10-03,19.150665,9.922394
2024-10-04,0.4177351,9.029572
2024-10-05,0.0626986,7.991028
2024-10-06,2.1989899,7.977051
2024-10-07,0.36726952,4.965332
2024-10-08,0.0,9.739258
2024-10-09,0.11198044,14.422668
2024-10-10,0.30566928,16.988281
2024-10-11,7.481273,7.7833557
2024-10-12,0.0,5.049652
2024-10-13,8.708729,8.178223
2024-10-14,1.7605417,8.23233
2024-10-15,1.8798573,4.973633
2024-10-16,0.016090512,1.4846191
2024-10-17,0.0,3.940857
2024-10-18,0.0,3.9268494
2024-10-19,0.0,3.215454
2024-10-20,0.0,4.80954
2024-10-21,0.08904314,10.474487
2024-10-22,0.63429636,12.5164795
2024-10-23,0.3636204,9.560577
2024-10-24,0.1920175,9.887878
2024-10-25,0.4043579,5.2802124
2024-10-26,3.55575,9.863373
2024-10-27,0.58688974,11.470001
2024-10-28,0.32232863,8.887634
2024-10-29,0.09328082,9.016357
2024-10-30,2.7594743,9.457916
2024-10-31,4.306272,10.7395935
2024-11-01,4.857336,6.5512085
2024-11-02,0.14773369,2.2012634
2024-11-03,2.6712618,7.007904
2024-11-04,0.03482005,2.227356
2024-11-05,0.12075925,8.068665
2024-11-06,0.27637446,8.004395
2024-11-07,0.20632917,7.1543884
2024-11-08,0.111502394,5.52771
2024-11-09,0.020783557,4.3131714
2024-11-10,0.11255926,3.729828
2024-11-11,0.06637784,3.5169373
2024-11-12,0.28726292,2.4410706
2024-11-13,0.2076211,-0.2854004
2024-11-14,3.9627748,2.7762146
2024-11-15,0.011696994,6.0194397
2024-11-16,0.5901143,6.52829
2024-11-17,5.0073056,4.839752
2024-11-18,0.7823108,3.029541
2024-11-19,5.333663,5.3119507
2024-11-20,7.8649673,2.0816956
2024-11-21,5.4984055,-1.2655029
2024-11-22,1.0191269,-3.2106934
2024-11-23,0.2134957,-1.1325989
2024-11-24,0.01119113,2.203308
2024-11-25,0.579437,3.793396
2024-11-26,1.7624168,2.860077
2024-11-27,2.6152058,3.9822998
2024-11-28,8.243766,2.012085
2024-11-29,0.2676403,2.9699402
2024-11-30,0.02362889,0.75665283
2024-12-01,0.0,2.2420044
2024-12-01,0.0,2.2420044
2024-12-02,0.040551066,2.1782532
