,time,absorbing_aerosol_index,cloud_fraction,cloud_top_pressure,cloud_top_height,cloud_base_pressure,cloud_base_height,cloud_optical_depth,NO2_column_number_density,tropospheric_NO2_column_number_density,stratospheric_NO2_column_number_density,NO2_slant_column_number_density,tropopause_pressure,O3_column_number_density,O3_effective_temperature,CO_column_number_density,H2O_column_number_density
2246,2024-08-21,-0.2886909,0.9997723,89722.2,1047.0669,98693.18,198.2028,28.644657,7.630587e-05,,4.879758e-05,0.00019457567,14413.625,0.13660736,235.13263,,2214.6897
2247,2024-08-22,-1.2204823,0.7518442,55717.88,4979.074,63299.5,3980.0408,10.449109,7.53105e-05,2.696017e-05,5.665542e-05,0.00015236363,16679.102,0.14721183,235.02173,,1142.6522
2248,2024-08-23,-0.8461932,0.57430214,64521.094,3873.1646,72745.64,2882.6948,7.5558114,7.8894525e-05,2.4245433e-05,5.128218e-05,0.00017985253,16683.408,0.1323866,232.47545,,1930.2612
2249,2024-08-24,-0.39695546,0.045776803,91173.48,984.5213,99331.81,206.92001,4.9351745,7.887049e-05,2.5878398e-05,5.29921e-05,0.0001847019,13051.493,0.1254242,233.89072,,1914.5713
2250,2024-08-25,-0.35570645,0.028171683,44816.477,6909.329,51025.996,5909.329,7.4406447,7.365309e-05,2.3356686e-05,5.029641e-05,0.00017828247,14417.102,0.12574379,232.99632,,1579.024
2251,2024-08-26,-0.67230105,0.36765134,87962.16,1322.2205,97307.445,436.78406,8.756314,6.9473455e-05,1.9727653e-05,4.989968e-05,0.00018135962,14420.406,0.12641865,233.07239,,1717.1206
2252,2024-08-27,-1.235134,0.19678183,89878.49,1160.2339,98430.71,350.82202,11.289987,6.8881796e-05,1.6493514e-05,5.242404e-05,0.00015236886,16693.76,0.1277542,232.9815,,1925.233
2253,2024-08-28,-0.2837735,0.0,,,,,,7.6085904e-05,2.2857581e-05,5.3228323e-05,0.0001996377,14422.867,0.13238782,231.50525,,1122.372
2254,2024-08-29,-0.5006715,0.20308499,84407.33,1720.9166,93193.64,845.8736,4.8534894,7.245276e-05,1.7734477e-05,5.424786e-05,0.00018559096,16693.434,0.13093686,232.53882,,1535.1151
2255,2024-08-30,-0.61987144,0.1826934,79518.55,2269.7383,87876.42,1395.3228,7.4337873,7.6310986e-05,2.32432e-05,5.2879346e-05,0.00018516625,16691.902,0.1299949,232.75058,,2074.0503
2256,2024-08-31,-0.6659914,0.8845267,54881.78,5266.925,62277.75,4266.925,9.494558,7.5193544e-05,,4.8965165e-05,0.00016135906,16689.473,0.12630087,232.03336,,2340.4043
2257,2024-09-01,-0.4666043,0.16070479,62574.945,4369.996,70760.64,3376.1372,7.739119,5.73489e-05,8.228699e-06,4.9158236e-05,0.00016537786,19254.09,0.1282048,232.16562,,1170.5515
2258,2024-09-02,-1.3177224,0.10289554,74305.04,2731.6638,83733.29,1744.4401,8.173567,7.053318e-05,2.2832253e-05,4.806778e-05,0.0001487864,19243.758,0.13100615,231.58,,1835.6608
2259,2024-09-03,-0.46446323,0.11905044,85941.9,1592.1586,91815.016,990.24774,4.7158084,7.6187e-05,2.6936741e-05,4.925025e-05,0.0001851141,16693.445,0.12689881,232.1484,,1774.5894
2260,2024-09-04,-0.22177768,0.03436656,91444.13,1019.4394,99885.89,217.86745,5.136476,6.919203e-05,2.1835744e-05,4.7356283e-05,0.00017175893,16695.258,0.12662432,232.38388,,1313.1528
2261,2024-09-05,-0.350613,0.0,,,,,,7.351703e-05,2.748317e-05,4.6033867e-05,0.00017862626,16696.48,0.12449236,231.58653,,1258.6465
2262,2024-09-06,-0.33282694,0.020652246,91888.53,994.94214,99652.04,262.33786,6.6286273,6.784061e-05,2.1823558e-05,4.601704e-05,0.00017649116,16697.172,0.12714335,231.6276,,1295.1772
2263,2024-09-07,2.2396243,0.15013072,88291.34,1336.8124,97037.32,504.2181,5.6458464,6.6031775e-05,1.7790826e-05,4.8659585e-05,0.0001514915,16696.615,0.13071045,232.46672,,1106.5625
2264,2024-09-08,0.49774992,0.015364406,92285.05,932.4815,97348.234,454.10736,3.9566264,7.60641e-05,2.5590278e-05,5.053735e-05,0.00019870706,16692.305,0.13021949,231.21086,,706.67285
2265,2024-09-09,-0.23376533,0.05512445,86183.06,1453.3328,94528.945,638.82324,4.835086,6.734232e-05,1.7242939e-05,5.0099377e-05,0.0001758704,14416.174,0.13000074,232.29669,,871.4444
2266,2024-09-10,-0.46815252,0.60331434,31530.75,9204.059,36300.633,8204.059,6.028923,5.67828e-05,1.4465661e-05,5.0278897e-05,0.00015695173,14412.526,0.12688196,231.1932,,
2267,2024-09-11,-0.59584886,0.48049572,91570.33,845.39465,98837.74,160.40773,7.9225826,8.529139e-05,4.1259424e-05,4.5692817e-05,0.00019339172,16674.525,0.13201883,232.17453,,1343.28
2268,2024-09-12,-1.1394694,0.97682226,72089.086,2886.9387,81388.055,1886.9456,27.247822,7.8634104e-05,,4.4713455e-05,0.00013801202,16677.86,0.13230972,231.58435,,1927.6788
2269,2024-09-13,-0.70049036,0.94890225,70934.19,3053.9116,79875.08,2065.3752,14.690157,8.131571e-05,,4.813744e-05,0.0001987495,16677.402,0.12942135,230.48312,,2212.2732
2270,2024-09-14,-0.3790684,0.68347716,79093.305,2170.774,88306.75,1235.0966,8.880327,6.758676e-05,1.9004772e-05,4.8639522e-05,0.00017495366,16680.562,0.12827629,230.0996,,1790.8956
2271,2024-09-15,-0.52275115,0.6428675,62744.97,4158.631,70885.72,3170.1003,10.09197,5.544809e-05,1.4240559e-05,4.5743716e-05,0.0001520506,16684.848,0.12239984,229.14719,,1696.5116
2272,2024-09-16,-0.1492035,0.02758628,61461.727,4225.9805,69603.76,3225.981,4.793919,6.7099376e-05,2.2860084e-05,4.4239296e-05,0.00016779907,16691.664,0.1238209,228.56805,,1115.655
2273,2024-09-17,0.047554314,0.07157043,95022.79,724.1188,100989.0,158.12424,3.9674854,6.253578e-05,1.7153761e-05,4.5382018e-05,0.00017579494,16699.86,0.1272377,230.32617,,1208.7172
2274,2024-09-18,-0.86371064,0.05753277,78275.33,2381.1294,88159.72,1381.1293,7.3601956,6.244759e-05,1.5447176e-05,4.596297e-05,0.0001456372,16701.182,0.13485906,229.20947,,1136.8741
2275,2024-09-19,-0.41221884,0.0,,,,,,6.4175736e-05,1.8574308e-05,4.5601424e-05,0.00017369076,14425.311,0.13165966,229.15317,,1093.584
2276,2024-09-20,-0.3746689,0.044897825,90161.24,1162.1959,99346.96,312.8978,5.3814096,6.7072666e-05,2.3451375e-05,4.3621287e-05,0.00016747227,13055.493,0.12516446,229.30319,,1228.6057
2277,2024-09-21,-0.26588503,0.0,,,,,,6.4201646e-05,2.2426004e-05,4.177564e-05,0.0001610621,13054.209,0.12509726,228.48071,,923.9618
2278,2024-09-22,-0.36728957,0.33184925,92811.39,861.92114,100201.945,175.4493,9.47607,5.8889396e-05,1.3415373e-05,4.027185e-05,0.00015640355,14420.662,0.12769979,228.59715,,1057.9111
2279,2024-09-23,-0.80161,0.0214611,40997.695,7243.948,47006.43,6243.948,9.711974,6.4611115e-05,2.1660897e-05,4.2950214e-05,0.00014660342,16685.129,0.13346359,227.67384,,1830.2133
2280,2024-09-24,0.35097435,0.28966498,81144.63,1997.2102,89013.93,1183.5331,6.0946326,7.1850096e-05,2.749483e-05,4.4355274e-05,0.00021932845,14414.81,0.13024321,227.70323,,1261.9299
2281,2024-09-25,-0.2710004,0.28790203,89508.31,1072.0024,97234.53,341.11383,6.7289004,8.177227e-05,3.8748192e-05,4.4208362e-05,0.00020270448,17955.08,0.13495353,229.26382,,1159.8734
2282,2024-09-26,-0.4510372,0.56388676,38840.164,7600.6475,44506.414,6600.6475,8.030214,7.75513e-05,3.113468e-05,4.338357e-05,0.00016870364,17936.605,0.13863313,227.72948,,
2283,2024-09-27,-0.46705812,0.8598381,84712.07,1449.5598,94634.45,486.54974,15.108032,8.2764e-05,3.2315373e-05,4.0668536e-05,0.00017727364,16664.73,0.13400665,227.88501,,1227.9011
2284,2024-09-28,-1.1654714,0.5247346,58040.61,4772.8623,65824.89,3779.9224,10.138248,9.469558e-05,5.2592808e-05,4.0782037e-05,0.00015745228,16672.658,0.13747656,228.6037,,1242.9883
2285,2024-09-29,-0.08484799,0.49878514,51380.074,5602.7354,58688.2,4603.124,10.030956,6.9423324e-05,2.8901732e-05,4.4870307e-05,0.00019154623,16689.234,0.14072952,227.76173,,710.23047
2286,2024-09-30,-0.28110188,0.35706925,48085.938,6124.8135,54874.53,5125.9697,8.507104,5.8620302e-05,1.3037374e-05,4.7192123e-05,0.0001789809,16697.613,0.1430001,228.91573,,673.93896
2287,2024-10-01,-0.1597813,1.0,59828.82,4348.362,68033.57,3348.362,46.568184,0.00012128991,,4.1773448e-05,0.00017419152,16686.865,0.14304961,228.87946,,1281.1306
2288,2024-10-02,-0.06535974,0.9870269,90330.32,974.3843,99381.234,162.57114,26.312815,6.756902e-05,,3.9870916e-05,0.00017408343,16681.277,0.1392972,227.94441,,618.1856
2289,2024-10-03,-0.5258464,0.9991909,49390.867,5810.51,56268.848,4810.663,52.29514,9.3088165e-05,,3.5653582e-05,0.00015777504,19232.105,0.13488644,228.0655,,
2290,2024-10-04,-1.3471949,0.99769694,91471.85,890.5412,99481.68,165.73645,24.052393,6.1881554e-05,,3.282074e-05,0.00014342484,16682.818,0.1294063,227.42204,,827.26013
2291,2024-10-05,-0.287575,0.68000513,88245.14,1217.3318,98198.625,321.61536,9.123491,6.189452e-05,2.3877696e-05,3.6672347e-05,0.00016915987,16687.52,0.13324064,226.85406,,732.64905
2292,2024-10-06,-0.4040246,0.9892752,67100.42,3420.2524,75794.06,2426.0806,17.064274,6.669839e-05,,3.733424e-05,0.0001628419,16681.375,0.13160084,227.0707,,1134.3867
2293,2024-10-07,-0.32949758,0.9977243,76929.85,2274.9412,86879.51,1274.9409,13.555783,6.962565e-05,,4.079564e-05,0.00017950559,19222.316,0.12926579,228.05367,,1021.44165
2294,2024-10-08,-0.01029855,0.043466,40706.156,7278.168,46503.703,6278.168,6.484376,7.575215e-05,3.5032994e-05,4.0719155e-05,0.00018956244,16681.195,0.12294583,226.62035,,974.17664
2295,2024-10-09,-0.8212992,0.04157629,34480.645,8492.493,39628.727,7492.492,11.769026,6.914711e-05,3.1167285e-05,3.7994738e-05,0.00014714853,14410.6045,0.12061189,226.0268,,3157.436
2296,2024-10-10,-0.35942277,0.565706,56569.938,4919.332,64082.938,3919.332,11.501438,8.305488e-05,4.9913062e-05,3.452183e-05,0.0001752612,14407.618,0.12078753,225.25887,,2041.1945
2297,2024-10-11,-0.54342747,1.0,56415.535,4763.126,64149.516,3763.126,73.797775,0.00014333171,,3.5182627e-05,0.00019264538,16671.232,0.12724711,226.04968,,1435.7534
2298,2024-10-12,0.05483021,0.18406749,90063.5,1077.6257,98602.8,301.97662,6.3155136,6.08326e-05,2.2661005e-05,3.7911508e-05,0.00017774083,16689.85,0.13773084,225.52036,,552.71875
2299,2024-10-13,0.03368801,0.44457912,43040.875,6772.306,49251.586,5773.175,8.995512,5.8723675e-05,2.0524083e-05,3.9352904e-05,0.00016289594,17957.852,0.13508269,224.85869,,811.94324
2300,2024-10-14,-1.258943,0.9946893,85967.91,1328.2789,96147.76,393.00778,29.350008,8.662362e-05,,3.237221e-05,0.0001532487,19214.842,0.14219348,225.81047,,933.32043
2301,2024-10-15,-0.29888925,0.7925075,79609.58,2066.1294,89496.91,1112.0919,11.52388,6.5976375e-05,1.8739134e-05,3.9472267e-05,0.00019021134,22101.176,0.13729176,224.91876,,687.3917
2302,2024-10-16,-0.13405243,0.016405594,92778.64,882.45197,100451.57,218.66447,6.8424287,7.221976e-05,3.3505803e-05,3.8548835e-05,0.00018124844,19268.176,0.14022583,225.44012,,442.46268
2303,2024-10-17,-0.07940835,0.0,,,,,,6.031192e-05,2.3695055e-05,3.661687e-05,0.0001686289,15559.343,0.12884659,224.67056,,562.5644
2304,2024-10-18,-0.091882996,0.0,,,,,,6.2549916e-05,2.9398954e-05,3.3150965e-05,0.000161982,14424.794,0.121407196,222.7821,,684.776
2305,2024-10-19,-0.05926367,0.044261597,82798.13,1831.6326,93639.6,831.63257,4.5336294,6.572813e-05,3.5193523e-05,3.0534604e-05,0.0001632447,14425.719,0.11846435,223.07507,,662.908
2306,2024-10-20,-0.42284063,0.0,,,,,,5.7259433e-05,2.4969751e-05,3.2289685e-05,0.00014560876,14425.875,0.11766311,222.5783,,621.2013
2307,2024-10-21,-0.067429096,0.43681943,31399.807,9475.83,36149.875,8475.83,12.573193,7.7216406e-05,4.5946348e-05,3.1767595e-05,0.00015950995,13054.666,0.11250442,221.01003,,
2308,2024-10-22,-0.3577321,0.93264604,58717.766,4635.504,66499.29,3635.5034,18.486979,9.22006e-05,,2.7370852e-05,0.00014627022,13053.564,0.11261296,221.34735,,2027.7488
2309,2024-10-23,-0.04992652,0.4250488,88539.43,1259.7631,99239.05,298.86694,9.57514,6.908311e-05,4.031918e-05,2.7428287e-05,0.0001650846,16696.863,0.12203272,221.55952,,455.65445
2310,2024-10-24,-0.16100693,0.99999845,91187.79,1035.0167,100538.2,203.3858,30.127651,6.955971e-05,,2.7080077e-05,0.00014372863,16700.023,0.13185668,221.78543,,975.92456
2311,2024-10-25,-1.2340856,0.98769,93227.24,836.91205,100814.26,163.0002,27.117996,6.347371e-05,,2.9010314e-05,0.00014739209,14423.258,0.12004992,222.208,,405.6928
2312,2024-10-26,-0.51538426,0.9163958,79366.875,2204.2786,88742.2,1263.6987,15.038727,6.826515e-05,3.5294335e-05,3.0999705e-05,0.0001901857,16692.832,0.12150872,220.09476,,1292.4045
2313,2024-10-27,-0.125014,0.99183667,90351.19,1033.4989,100068.39,164.66872,20.787712,7.513177e-05,,2.5701636e-05,0.00016562532,16690.135,0.11612558,220.30345,,742.6071
2314,2024-10-28,0.14542927,0.27373156,68499.47,3368.6182,77620.59,2371.4192,9.598832,6.074231e-05,3.3952143e-05,2.402929e-05,0.00014122235,14419.624,0.11796872,219.38312,,490.03632
2315,2024-10-29,-0.16875535,0.9946463,83332.44,1713.5103,94034.84,721.0796,47.14717,6.718492e-05,,2.272306e-05,0.00013496124,16691.453,0.12935787,219.4662,,384.59103
2316,2024-10-30,-0.6399351,0.9933635,76697.57,2421.6472,85896.3,1475.75,91.28214,0.00013357366,,2.5827196e-05,0.00014853089,16680.576,0.1315583,220.81676,,1330.3353
2317,2024-10-31,-0.20461085,0.5950693,48791.902,5923.1753,55623.92,4923.1753,16.717201,7.182166e-05,3.869964e-05,2.35343e-05,0.00011469187,14417.404,0.13516977,220.30608,,1348.5505
2318,2024-11-01,-0.028696597,0.9930775,68974.02,3212.3494,78030.55,2212.3496,92.39897,7.2097726e-05,,2.6589869e-05,0.00012983232,13047.169,0.12436551,222.95975,,1136.9346
2319,2024-11-02,0.17398505,0.5435296,78546.16,2076.606,89283.516,1076.606,14.084845,3.598141e-05,5.5266855e-06,3.279178e-05,0.00015339529,20665.04,0.14953384,223.68336,,380.59216
2320,2024-11-03,-0.23081955,0.9999914,58674.996,4480.3223,66769.49,3480.322,55.92538,,,,,,0.1404468,221.37202,,501.496
2321,2024-11-04,0.28008235,0.21771878,81242.125,1934.724,91871.83,934.72406,10.688097,5.1693773e-05,2.6900521e-05,2.7967642e-05,0.00015522537,16693.932,0.1223045,220.31854,,387.24896
2322,2024-11-05,-0.7165249,0.5433344,82042.47,1886.8096,92390.04,914.4898,27.052208,5.5023287e-05,1.1929015e-05,2.8148994e-05,0.00013770029,16695.197,0.113499,220.10706,,832.05237
2323,2024-11-06,-0.377985,1.0,90062.8,1123.1422,100738.19,184.6807,55.61056,4.5524175e-05,,2.6460131e-05,0.00014935702,16699.248,0.11167273,218.37999,,847.14417
2324,2024-11-07,-0.62217885,0.95858157,75805.72,2678.7285,84617.63,1761.3787,58.797916,5.7611236e-05,,2.5369149e-05,0.00015517433,16700.89,0.119984776,218.98914,,762.75525
2325,2024-11-08,-0.07445797,1.0,94909.67,752.1676,101616.99,159.10233,23.976337,3.9556537e-05,,2.4152872e-05,0.00013238974,14427.497,0.117828116,217.07405,,649.20184
2326,2024-11-09,-0.042381346,1.0,94541.16,777.51184,101780.89,147.37856,57.04871,4.854166e-05,,2.4043897e-05,0.00014329885,13056.9,0.11441854,216.81747,,813.98035
2327,2024-11-10,-1.1054993,0.9999804,92086.69,970.77673,100707.37,217.1452,61.818565,6.571624e-05,,2.3062328e-05,0.00013941739,14425.877,0.11425068,217.00133,,787.4248
2328,2024-11-11,-0.31584203,1.0,94453.58,741.928,101141.5,152.82118,24.147945,6.1924955e-05,,2.3567603e-05,0.00016612053,14424.551,0.12791142,215.51851,,874.6093
2329,2024-11-12,-0.33246258,1.0,93396.16,833.3712,101152.945,163.5893,54.98467,7.566322e-05,,1.9900152e-05,0.00016004227,14425.631,0.11894192,215.22945,,788.0867
2330,2024-11-13,-0.18286669,1.0,90274.08,1069.2317,100755.984,164.61996,35.32629,4.2652515e-05,,1.9257008e-05,0.00013060491,16697.785,0.13283549,213.69931,,640.08154
2331,2024-11-14,-0.10220519,0.9970128,55900.562,4781.336,63836.234,3782.0894,49.80932,,,,,,0.11855939,214.23639,,454.0958
2332,2024-11-15,-0.61241776,0.006883942,64322.55,3720.369,72729.34,2720.3691,32.965427,3.4090066e-05,1.5439437e-05,2.0381009e-05,0.00010935744,16683.24,0.12507612,214.29645,,830.9634
2333,2024-11-16,-0.2737388,0.9953748,84508.19,1515.5911,94372.53,592.30194,38.934143,6.330603e-05,,1.8555043e-05,0.00015496,15545.039,0.11945232,213.1862,,1162.345
2334,2024-11-17,-0.457768,0.98013246,63541.02,3678.1426,72288.945,2678.1426,101.084526,0.00020525897,,1.80449e-05,0.00018197979,16662.09,0.12836136,216.48222,,1044.6686
2335,2024-11-18,-0.17858493,0.9517013,76706.266,2137.3118,87078.98,1137.3118,34.038776,5.48721e-05,,2.4115467e-05,0.00015667264,24095.691,0.15096846,219.28534,,525.3805
2336,2024-11-19,0.17251444,0.79715145,74234.5,2441.3352,84403.0,1441.3352,26.259315,6.869035e-05,4.0158662e-05,2.3886114e-05,0.0001612741,20595.7,0.16096371,219.09431,,231.12701
2337,2024-11-20,-0.39367664,0.9985986,40441.996,6859.5884,46500.926,5861.1133,58.94254,,,,,,0.15166031,219.97284,,
2338,2024-11-21,-0.886251,0.80034435,83228.2,1430.644,94072.94,446.91302,36.128666,6.304871e-05,,2.7769587e-05,0.00018962343,22000.736,0.16685466,219.27824,,298.0817
2339,2024-11-22,-0.238431,0.8707279,58500.98,4161.2036,67066.75,3161.2034,56.001328,0.00012769256,,2.3353663e-05,0.00021084743,22027.465,0.14029521,218.43109,,676.98883
2340,2024-11-23,0.044729628,0.6114603,87375.2,1161.6486,97560.016,268.86063,39.112946,6.409866e-05,2.225695e-05,2.695099e-05,0.00021758748,23096.39,0.15689658,217.43796,,392.74164
2341,2024-11-24,0.29718035,0.67303675,90537.31,1012.5703,100243.53,175.55045,27.811993,6.578737e-05,6.440616e-05,2.0387284e-05,0.00018884585,14420.818,0.1404399,215.40141,,447.28638
2342,2024-11-25,0.64654815,0.25417763,44795.17,6662.4414,51381.914,5662.4404,18.76628,8.5952066e-05,6.56824e-05,1.6027323e-05,0.00014420468,13053.024,0.11973219,214.88254,,
2343,2024-11-26,-0.04213405,0.0,,,,,,9.3071925e-05,7.385936e-05,1.8758563e-05,0.00017834899,14416.669,0.11686089,216.88635,,1005.2869
2344,2024-11-27,0.0029199794,0.92545104,83708.08,1665.9316,93522.08,760.0314,96.21973,5.9590853e-05,,2.3108676e-05,0.0002097949,20682.322,0.12924069,217.4159,,526.90875
2345,2024-11-28,-0.4034387,0.9810824,48761.824,5753.093,55928.492,4753.093,73.13069,,,,,,0.13610977,218.66382,,
2346,2024-11-29,-0.20621644,0.9985678,90820.24,1008.1328,100421.88,177.05182,35.3673,6.350447e-05,,1.9893207e-05,0.00018939521,16694.82,0.1304206,217.09018,,615.5825
2347,2024-11-30,-0.05891329,0.9346858,76109.06,2539.7144,86065.43,1546.7832,63.88227,9.041571e-05,7.190351e-05,2.0119649e-05,0.00016034293,14426.338,0.13554654,215.74812,,1113.6965
2348,2024-12-01,-0.17025203,0.38126317,46227.73,6374.5386,52930.44,5374.5386,147.99693,5.756042e-05,2.782882e-05,1.916961e-05,0.00013918379,14424.3955,0.13413543,215.46892,,
2349,2024-12-02,0.022230566,0.5451557,89826.19,1085.671,99065.13,259.10312,44.857456,6.312394e-05,4.3499764e-05,1.9613639e-05,0.00017417791,16688.465,0.13584623,215.59346,,641.02673
2350,2024-12-03,,,,,,,,,,,,,,,,
2351,2024-12-04,0.21767446,0.98505425,80102.73,2008.4504,90828.984,1008.45044,97.033264,,,,,,0.14377534,220.3411,,750.66724
2352,2024-12-05,-0.4600572,0.9622704,74668.64,2603.0903,84656.22,1603.0901,36.92856,9.73251e-05,,2.2130987e-05,0.00018778614,19263.758,0.15491381,219.31892,,539.6675
2353,2024-12-06,-0.4248445,0.9944916,86315.266,1368.4348,97631.86,384.17627,77.761116,5.6773606e-05,,2.0682595e-05,0.00017586422,22113.92,0.14736247,218.47342,,315.3071
2354,2024-12-07,-1.296627,0.85351795,82307.46,1728.4469,93316.99,730.40857,48.251938,5.8630943e-05,,2.0415735e-05,0.00015115799,22100.06,0.14591965,216.49188,,575.4198
2355,2024-12-08,-0.40478182,0.9764013,61813.688,4063.3774,70285.234,3063.3774,134.64668,,,,,,0.12757532,214.00113,,902.5376
2356,2024-12-09,-0.18190283,0.98895395,91350.22,982.04285,100817.484,168.23843,41.02074,6.190791e-05,,1.6385298e-05,0.00016046941,19262.418,0.12345849,212.28345,,736.61206
2357,2024-12-10,0.099274755,0.8227899,72849.6,2917.981,82469.51,1918.0193,79.61311,5.785052e-05,5.771562e-05,1.4550026e-05,0.00012709759,16700.54,0.11749621,210.66402,,333.26965
2358,2024-12-11,-0.7378229,0.7536094,70851.28,3038.4004,80311.25,2043.2651,43.29306,7.203072e-05,,1.4483128e-05,0.0001354852,14420.65,0.11437069,211.40953,,730.0713
2359,2024-12-12,-1.2718046,0.6895072,79694.875,2000.7755,90713.086,1000.77576,58.66034,2.9960713e-05,,1.6455728e-05,0.0001133829,16692.33,0.13298215,212.18265,,154.65205
2360,2024-12-13,0.04424742,0.0,,,,,,5.8887243e-05,4.1966996e-05,1.6920243e-05,0.00014613278,14425.642,0.12999767,209.62566,,300.54852
2361,2024-12-14,0.14405218,0.36328515,65621.65,3605.086,74573.305,2605.086,76.570595,5.9131933e-05,3.804921e-05,1.8204908e-05,0.00016112666,14414.609,0.12532407,211.09958,,570.8321
2362,2024-12-15,-0.3295665,0.8289512,67392.27,3114.2725,76952.22,2114.2727,73.13869,1.3576515e-05,,1.7274964e-05,0.00010849428,14403.7,0.13939089,212.68462,,434.4332
2363,2024-12-16,0.027355373,0.6790136,62412.6,3764.5188,70711.39,2785.4517,96.41072,3.8776678e-05,1.4543826e-05,1.8901452e-05,0.0001477217,16657.984,0.14627278,213.29454,,727.05133
2364,2024-12-17,0.045564704,0.0,,,,,,2.7494878e-05,4.4965223e-06,2.2998354e-05,0.0001379538,19206.312,0.1490094,215.49272,,470.56168
2365,2024-12-18,-0.10952127,0.40539902,42036.65,7012.6084,48187.9,6012.608,189.4707,5.28664e-05,3.5716283e-05,1.6492584e-05,0.000121433724,14416.934,0.13236871,213.08911,,691.5199
2366,2024-12-19,-0.3529513,0.76670223,35458.02,8022.0537,40908.086,7022.0527,169.13916,,,,,,0.13598676,213.43015,,
2367,2024-12-20,0.058188513,0.73920894,77151.45,2106.689,87473.234,1106.689,100.85608,6.162595e-05,4.3717813e-05,1.9281097e-05,0.00018749028,19194.39,0.14150691,214.68011,,490.23145
2368,2024-12-21,0.12093645,0.8567708,88639.484,1096.2263,98789.14,205.90211,81.164246,4.239979e-05,,1.7118673e-05,0.00014109173,22080.303,0.15036598,214.74997,,315.27637
2369,2024-12-22,-0.028133333,0.76612824,43432.18,6453.9717,50031.156,5453.9717,93.04344,,,,,,0.15400654,217.63,,
2370,2024-12-23,-1.3803347,0.78383446,67276.03,3250.9111,76635.22,2250.9111,83.03838,0.00012730005,,2.023826e-05,0.00018753471,19213.674,0.15279554,219.00375,,1135.512
2371,2024-12-24,-0.20828244,0.75429547,72537.17,2793.6636,82604.22,1793.6636,104.414246,8.278029e-05,7.649721e-05,1.9555548e-05,0.00017272613,19244.73,0.17277776,217.54543,,357.73718
2372,2024-12-25,0.31366694,0.40406805,64608.35,3976.8271,73566.445,2976.8267,155.84572,5.1527146e-05,2.8230548e-05,1.7701845e-05,0.00014798544,14426.317,0.14037602,216.88861,,527.81757
2373,2024-12-26,-0.05487272,0.83249855,92913.22,902.44794,101486.58,162.248,38.945686,8.7755456e-05,,1.4913328e-05,0.00015628408,14426.957,0.13534902,215.0272,,1051.4739
2374,2024-12-27,-0.0030027032,0.801197,85019.09,1668.9362,95011.164,743.74756,90.531494,7.049985e-05,,1.5610236e-05,0.00016108027,14426.292,0.12313471,214.97757,,1092.4722
2375,2024-12-28,-1.2164015,0.69170666,74485.51,2680.987,84422.375,1680.987,102.18398,8.621595e-05,,1.44700625e-05,0.0001308707,16698.225,0.13536635,213.50713,,840.579
2376,2024-12-29,-0.6745982,0.8626871,57212.656,4751.7344,65186.83,3751.7344,133.23657,,,,,,0.11846165,210.24805,,
2377,2024-12-30,0.1587929,0.9671695,63393.8,3900.1033,72118.17,2900.1033,169.29405,,,,,,0.13255736,210.66873,,
2378,2024-12-31,0.6363281,0.98936605,58060.207,4486.5264,66108.67,3486.5266,193.89893,,,,,,0.14291504,210.12354,,
2379,2025-01-01,-0.4574175,0.8147422,40001.18,7189.596,45940.227,6189.8506,165.11006,,,,,,0.1383029,209.66763,,
2380,2025-01-02,-1.8424299,0.5605603,45443.56,6171.9146,52056.273,5171.9146,202.99704,8.1411075e-05,5.7435373e-05,1.5592881e-05,0.00013467827,13045.156,0.13973166,209.9167,,
2381,2025-01-03,-0.2184056,0.5824909,72276.3,2631.224,82341.984,1631.2241,212.24332,-2.1058395e-05,-3.2143347e-05,2.5639107e-05,0.00010693295,22042.855,0.16458961,211.3601,,202.85062
2382,2025-01-04,0.12423996,0.411831,71121.14,2750.8237,81248.5,1750.8237,222.37787,-6.703507e-06,-1.9359552e-05,2.5566897e-05,0.00011556009,23089.004,0.16726843,213.49884,,230.31447
2383,2025-01-05,0.09048514,0.7393674,75373.37,2333.642,85759.06,1338.9644,193.7414,5.190546e-05,,2.4842146e-05,0.00017049395,16676.527,0.15857816,215.07501,,375.41962
2384,2025-01-06,-0.46531865,0.77737546,42175.266,6749.3086,48498.195,5749.3086,126.61618,0.00011015615,,2.2686354e-05,0.00018139863,14409.713,0.12547973,217.76111,,
2385,2025-01-07,0.028509349,0.6066627,45637.883,6258.2354,52337.234,5258.2354,203.64113,,,,,,0.14362961,220.43109,,
2386,2025-01-08,-0.49407914,0.8959444,85438.24,1308.7682,96003.87,360.5865,153.79155,0.00011270518,,3.1888485e-05,0.00026586605,24110.516,0.16875212,222.32347,,328.53806
2387,2025-01-09,-0.34755722,0.62065375,38560.15,7349.5073,44479.914,6349.507,226.75949,,,,,,0.16269612,221.47786,,
2388,2025-01-10,0.12205356,0.9170132,55832.98,4723.893,63581.28,3723.893,203.71503,,,,,,0.161934,218.99452,,1297.414
2389,2025-01-11,-0.35433066,0.83873117,82001.28,1650.521,92928.08,652.02936,85.946556,4.1418036e-05,,2.1523452e-05,0.00014600721,22049.203,0.16967934,217.13309,,355.83563
2390,2025-01-12,-0.1451864,0.44550648,62211.33,3842.2246,71081.4,2842.2246,138.99295,7.960418e-05,4.3247353e-05,1.9098426e-05,0.0001463787,22090.377,0.16452868,214.9331,,331.96185
