BrO,BrO_Error,H2O,H2O_Error,HCHO,HCHO_Error,NO2,NO2Tropo,NO2Tropo_Error,NO2_Error,O3,O3_Error,SO2,SO2_Error,lat,lon,date,km_to_Vilnius
59460070000000.0,17882077000000.0,14.220674,18.123962,-2.227309e+16,3.0704964e+16,4942739000000000.0,,,423201820000000.0,362.76288,0.7250019,0.63938034,0.577621,54.525772,25.276731,2017-05-24,17.950993028349863
16303427000000.0,16681480000000.0,14.158144,16.279392,8410328700000000.0,3526643300000000.0,4476497300000000.0,,,417728000000000.0,363.3765,0.7329139,1.7228222,0.6129746,54.803608,25.03714,2017-05-25,20.246351703982228
42642885000000.0,16011681000000.0,,,,,4474661200000000.0,,,354279170000000.0,365.01498,0.95646375,-0.4766984,0.79222757,54.78858,24.785973,2017-05-26,33.63967728260707
28855490000000.0,20255650000000.0,13.197903,18.128185,4508668000000000.0,2462092700000000.0,3946031000000000.0,307714540000000.0,1836722800000000.0,593899760000000.0,335.21832,0.89837366,-1.230625,1.1755234,54.571655,25.228682,2017-05-27,13.261041786835605
50043986000000.0,18649245000000.0,20.586933,17.503729,-9296577000000000.0,1.2501388e+16,3578439200000000.0,-669272740000000.0,1953266800000000.0,597573700000000.0,295.86166,0.9151181,-0.6654503,0.96869683,54.738735,24.7853,2017-05-28,32.27023253166666
16954336000000.0,17065736000000.0,18.803066,18.747051,2.595898e+16,5989579000000000.0,3794583000000000.0,,,433520140000000.0,318.9559,0.7840741,-0.18786731,9.943964,54.744728,24.972881,2017-05-29,20.719031195222893
38641422000000.0,11476746000000.0,,,,,3750209500000000.0,,,259490830000000.0,315.361,0.7806038,-0.32129192,1.1302869,54.55133,25.178345,2017-05-30,16.45707638937444
52594570000000.0,14408739000000.0,17.818987,17.707035,5182851000000000.0,2158404100000000.0,3723374800000000.0,-209448460000000.0,1048889260000000.0,300103120000000.0,360.04633,0.78484833,0.213325,0.38242275,54.754337,25.080484,2017-05-31,14.81275675950614
49228278000000.0,15782633000000.0,16.354753,15.413624,,,4132312000000000.0,,,367673330000000.0,365.35284,0.8311085,-0.8055129,0.73885137,54.614086,25.499311,2017-06-01,16.300366739791297
42416095000000.0,15057120000000.0,,,,,3894863200000000.0,,,291811500000000.0,331.65234,0.9740324,-0.0516836,0.2641395,54.47551,25.53588,2017-06-02,28.750988042837673
13137894000000.0,16000403000000.0,7.402313,18.326149,3642074800000000.0,1816137300000000.0,4571187000000000.0,1276332500000000.0,1655004300000000.0,473069780000000.0,344.49094,0.7415596,-0.3859044,2.87802,54.84508,24.828585,2017-06-03,33.84753465932886
30964646000000.0,15831204000000.0,,,-5869919500000000.0,4060077000000000.0,3558866800000000.0,,,289046530000000.0,322.63174,1.0491186,-0.4240911,1.0664839,54.62864,25.243464,2017-06-04,6.916141460944339
42259534000000.0,14576822000000.0,,,,,3982268200000000.0,,,280619880000000.0,324.27982,0.80147827,0.011125291,0.038710907,54.875656,25.260376,2017-06-05,20.991957137879602
-808218460000.0,21582884000000.0,12.451368,16.935608,4.196613e+16,9691095000000000.0,5012009400000000.0,3066829500000000.0,2229428700000000.0,635407600000000.0,343.30408,0.8206177,1.9320229,0.8965601,54.56211,25.045261,2017-06-06,20.523946445453173
29665520000000.0,14565342000000.0,,,,,3644550300000000.0,,,289579480000000.0,336.0854,1.4259608,-0.030692618,0.18653087,54.714725,25.254314,2017-06-07,3.4681578663008534
26247153000000.0,15756911000000.0,,,,,4965227000000000.0,,,354429900000000.0,352.65433,0.77356434,0.11785417,0.3468804,54.668846,25.436247,2017-06-08,10.269189727266607
41585770000000.0,16533216000000.0,11.769231,17.851517,-7059309700000000.0,5404186600000000.0,4622443000000000.0,1877418400000000.0,1274386700000000.0,368951600000000.0,364.96777,0.7411949,-1.0957054,0.9728278,54.530224,25.614737,2017-06-09,27.752525456847845
18879175000000.0,19150238000000.0,18.240519,17.794504,2.0752047e+16,6332279700000000.0,4471501000000000.0,,,436102860000000.0,337.37308,0.7463167,-1.0299832,0.87271076,54.863094,24.783863,2017-06-10,37.33392509828951
44078855000000.0,14786975000000.0,,,,,3475743000000000.0,,,299143770000000.0,313.68237,1.4349246,0.52265346,0.35311997,54.831287,24.780457,2017-06-11,35.81524278296042
52219613000000.0,16319742000000.0,,,-1.061604e+16,9386070000000000.0,3759647400000000.0,-499009330000000.0,1126887600000000.0,319074300000000.0,316.88858,0.7637514,0.8470421,0.68475574,54.772575,25.260492,2017-06-12,9.573042166855465
33901729000000.0,13339355000000.0,,,,,4176448000000000.0,,,238154120000000.0,355.23026,0.78100735,0.12359776,0.37235928,54.837505,25.119425,2017-06-13,19.62297317520582
50816950000000.0,14095236000000.0,,,,,3957106600000000.0,,,279519500000000.0,350.24985,0.7833562,0.47561663,0.33107373,54.734985,25.699066,2017-06-14,27.457894696831787
43302570000000.0,22692982000000.0,15.857949,17.141218,1827660500000000.0,1097232540000000.0,3999642400000000.0,-198538650000000.0,1990599800000000.0,667520500000000.0,362.76175,0.85362864,-0.37180263,1.2622366,54.587135,25.473457,2017-06-15,16.71173162306868
30172772000000.0,19502794000000.0,12.7192135,17.00475,7605163000000000.0,3417887200000000.0,4360858300000000.0,,,511438930000000.0,323.21878,0.8222038,0.414623,0.5465514,54.550083,25.495413,2017-06-16,20.623986315693827
28522108000000.0,18064160000000.0,20.01125,19.139097,593095900000000.0,357816680000000.0,5466565700000000.0,,,502018020000000.0,337.20636,0.77835315,-1.3391813,0.83910626,54.647945,25.70894,2017-06-17,27.945736183023435
22670590000000.0,15111849000000.0,,,-4464249000000000.0,3865920500000000.0,4529567500000000.0,2246155000000000.0,1952323600000000.0,410438600000000.0,322.45032,0.8417537,-0.56945795,0.9589306,54.71436,25.464293,2017-06-18,12.239214532182835
22799507000000.0,18461244000000.0,22.198227,16.386312,4420170000000000.0,2150084500000000.0,4089284500000000.0,260375140000000.0,1671748100000000.0,589970800000000.0,317.20938,0.8793678,-0.41553307,1.0955775,54.74903,25.222609,2017-06-19,7.791858868193795
38634707000000.0,17750225000000.0,,,,,4068600200000000.0,,,401265500000000.0,313.69354,0.8641324,0.47301945,0.5120153,54.878384,25.222898,2017-06-20,21.568462362384103
26624513000000.0,18133010000000.0,,,,,4245301000000000.0,,,375563180000000.0,368.69528,0.72938824,-0.3428375,1.0259326,54.790474,25.221073,2017-06-21,12.08451132046655
45502980000000.0,15465120000000.0,,,,,3967883800000000.0,,,319545500000000.0,345.79056,0.798163,-0.37040344,0.6547398,54.841137,25.392464,2017-06-22,18.582924621971674
41736374000000.0,12892489000000.0,,,,,3916059400000000.0,,,266540990000000.0,342.43134,0.94108075,-0.5583352,0.640171,54.689953,25.579718,2017-06-23,19.285450457174477
47850063000000.0,15258835000000.0,,,,,4117332500000000.0,,,308094480000000.0,342.44882,0.889586,0.025550682,0.1408412,54.741787,24.741339,2017-06-24,35.10851836964452
46168034000000.0,18764744000000.0,11.110262,16.80229,4162404500000000.0,2123894500000000.0,3979481800000000.0,-233153640000000.0,1082977400000000.0,359242170000000.0,346.24777,0.7906101,-0.038524717,0.347098,54.85546,25.382372,2017-06-25,19.83483780108628
11679562000000.0,4292085300000.0,,,,,6055053500000000.0,,,234855820000000.0,344.16843,3.4604323,4.3145967,4.201297,54.76952,25.33833,2017-06-26,9.897483289883853
38592877000000.0,14074216000000.0,,,,,3908321700000000.0,,,273119250000000.0,333.81476,0.9587396,-0.26492554,0.71000963,54.664925,24.951208,2017-06-27,21.264377120400475
37631450000000.0,12939352000000.0,,,6370347600000000.0,2697091600000000.0,3681291400000000.0,-1366782200000000.0,1272294500000000.0,300712240000000.0,317.40967,0.73890233,-1.5359238,1.139156,54.767834,25.353497,2017-06-28,10.141256152888786
45319640000000.0,14963631000000.0,,,-1854072700000000.0,1025365100000000.0,3867501000000000.0,-403246400000000.0,896506900000000.0,289623670000000.0,318.29538,0.71375054,-0.38418466,0.93847775,54.66801,24.988138,2017-06-29,18.865658721128014
47335610000000.0,15486387000000.0,,,,,3959642300000000.0,,,316795550000000.0,324.82828,0.9693715,-0.019731658,0.16415422,54.510815,25.439121,2017-06-30,22.13881752431884
40250408000000.0,16627642000000.0,20.224703,17.94372,,,4795063000000000.0,,,317456800000000.0,349.68835,0.8767901,-0.09464348,5.0260224,54.706715,25.649622,2017-07-01,23.86987052936278
39020770000000.0,14321729000000.0,,,-1023103000000000.0,576235200000000.0,3573564700000000.0,-1160023600000000.0,1053961700000000.0,258123520000000.0,356.6473,0.70047766,0.09108207,0.3429585,54.72116,24.798952,2017-07-02,31.117114199225853
41872520000000.0,12940434000000.0,,,,,3859519000000000.0,,,273863150000000.0,312.52866,0.9184956,-0.0023847898,0.0144288335,54.834236,25.40579,2017-07-03,18.24158064639894
39582740000000.0,13015007000000.0,,,,,4249383500000000.0,,,305259300000000.0,338.57547,1.0504825,0.2622302,0.3301509,54.742657,25.162477,2017-07-04,9.73229610705063
30402712000000.0,16852416000000.0,8.766197,16.899359,,,4359477200000000.0,,,431710100000000.0,348.42963,0.84916925,0.73971194,0.50384986,54.75926,25.150827,2017-07-05,11.519335013186797
55929640000000.0,16463880000000.0,14.681386,15.330631,,,4752144600000000.0,,,335875070000000.0,364.54773,0.7159559,0.040856626,0.16389304,54.558537,25.188189,2017-07-06,15.472136367097722
37921713000000.0,15231752000000.0,,,-1886206300000000.0,1237417100000000.0,4782816500000000.0,1812692000000000.0,1504050400000000.0,403314600000000.0,343.79016,0.70921236,-0.7782151,1.202481,54.757725,25.120745,2017-07-07,12.872445573713701
40137556000000.0,19668216000000.0,,,-416787600000000.0,243813970000000.0,3364013500000000.0,-2060240400000000.0,1569376400000000.0,468164860000000.0,341.9469,0.76138455,-0.47827107,1.1169316,54.84106,24.90554,2017-07-08,29.47654400866329
46818637000000.0,15305708000000.0,19.324808,15.81435,,,4384649000000000.0,,,375950600000000.0,357.3002,0.79190797,-0.18055464,1.3946894,54.688644,24.663933,2017-07-09,39.57798545943269
28723378000000.0,21881489000000.0,15.847042,16.522911,-3945641000000000.0,2912421300000000.0,4069985600000000.0,187019380000000.0,1609400000000000.0,536308070000000.0,306.07364,0.8360604,0.349597,0.6172789,54.64422,24.681557,2017-07-10,38.76169081300713
43503602000000.0,15912783000000.0,,,-1.0691207e+16,8712340600000000.0,4157525700000000.0,-111136305000000.0,1086627000000000.0,316908260000000.0,323.90518,0.78292257,-0.60895723,1.1493089,54.5744,25.184793,2017-07-11,13.951229855537731
50078304000000.0,14671632000000.0,24.199776,16.392616,,,4331113200000000.0,,,299764020000000.0,341.2891,0.62358755,-0.5590437,0.9552317,54.62893,25.082083,2017-07-12,14.26710414368975
40141863000000.0,12874048000000.0,,,,,4085328300000000.0,,,247136960000000.0,339.39832,2.3434064,-0.41572386,0.48949903,54.537834,25.52508,2017-07-13,22.924122939468855
38012890000000.0,19411025000000.0,7.709445,17.931787,-1.2563907e+16,1.9830457e+16,4709827300000000.0,,,408009440000000.0,339.8427,0.752603,0.33744273,0.42021272,54.709686,25.5522,2017-07-14,17.687717654349242
26676180000000.0,20307377000000.0,,,-7797429000000000.0,6363198600000000.0,4253924300000000.0,1170828000000000.0,1736684800000000.0,564423100000000.0,343.83292,0.8337854,-0.42768174,1.3734126,54.663906,25.56902,2017-07-15,18.780866599569652
25817212000000.0,17569653000000.0,,,-7845519600000000.0,6689772300000000.0,4246881400000000.0,,,407356400000000.0,349.87994,0.7383426,-0.24158457,2.0384738,54.75581,25.759382,2017-07-16,31.736102237592128
28097756000000.0,11459655000000.0,,,,,3866991800000000.0,,,261922980000000.0,328.9191,0.909331,0.29976463,0.3307092,54.494026,25.24339,2017-07-17,21.606983124904513
20733070000000.0,14335268000000.0,11.6339855,18.371782,,,3655790300000000.0,,,336154880000000.0,339.60205,0.8361735,-0.75669134,0.66522074,54.83893,25.289757,2017-07-18,16.883938681730566
44916076000000.0,18019913000000.0,12.477375,16.257778,,,3850757400000000.0,,,400085400000000.0,336.34048,0.79180586,-0.523016,0.7448922,54.623676,25.06023,2017-07-19,15.785976492472027
39214364000000.0,18133000000000.0,16.05261,17.167845,1.2582951e+16,4015852400000000.0,3608433000000000.0,,,406726200000000.0,347.071,0.7908386,0.75682694,0.59181184,54.866703,25.262953,2017-07-20,19.988698617955073
37211780000000.0,17643380000000.0,,,819035000000000.0,467566280000000.0,4245675300000000.0,,,483879340000000.0,321.7723,0.8071382,1.3021704,0.6812591,54.56097,25.304688,2017-07-21,14.128011137218722
29987764000000.0,14642534000000.0,17.860529,17.625847,1969681700000000.0,987342450000000.0,4794789000000000.0,,,330836630000000.0,328.61624,0.7415064,0.63050425,0.5676211,54.82738,25.043444,2017-07-22,21.743107477423077
5541475000000.0,17929096000000.0,,,2.073475e+16,7420280000000000.0,3932057300000000.0,,,472374430000000.0,313.88712,0.87261957,0.15019882,0.3587271,54.79476,24.780428,2017-07-23,34.20711830913482
37505785000000.0,15595197000000.0,23.864254,18.382576,5016554600000000.0,1935032600000000.0,3962366000000000.0,463348760000000.0,923130340000000.0,296019100000000.0,353.5335,0.72159636,0.6830128,0.654773,54.55878,25.22042,2017-07-24,14.780805998291871
27633471000000.0,14443176000000.0,,,,,3909289700000000.0,,,262477480000000.0,298.66873,0.851434,-0.2346207,0.5187679,54.707066,24.7782,2017-07-25,32.30162942720477
36740513000000.0,13656972000000.0,,,,,4335236000000000.0,,,251117640000000.0,303.98892,0.9073255,0.18960507,0.35211325,54.69572,24.966125,2017-07-26,20.175190390475205
23660125000000.0,15330364000000.0,19.729073,20.971571,1.7359637e+16,5754770300000000.0,3974674100000000.0,-231168130000000.0,1489661800000000.0,386138730000000.0,313.85693,0.7379282,1.3383852,0.97813416,54.789536,25.381617,2017-07-27,13.125964977662955
58807967000000.0,20549848000000.0,21.38677,16.88922,-5513589600000000.0,4869621600000000.0,4851595600000000.0,1699913400000000.0,1521767200000000.0,535842500000000.0,335.86795,0.8880376,0.52990013,0.73379225,54.680668,25.01801,2017-07-28,16.837170269517532
36829350000000.0,18683863000000.0,,,,,4502235400000000.0,,,394421700000000.0,330.22543,0.94040394,-0.111455336,3.8919792,54.52129,25.440197,2017-07-29,21.146994457312417
30385380000000.0,21402244000000.0,22.59326,18.125841,2.7599376e+16,8465688000000000.0,4168576300000000.0,1025087760000000.0,1585837200000000.0,492888200000000.0,301.32892,0.9395825,0.14231777,0.41483602,54.708267,25.651926,2017-07-30,24.0330662141847
27335923000000.0,16639140000000.0,,,-5204165700000000.0,3633118700000000.0,4241497000000000.0,1193856600000000.0,1156693700000000.0,273902300000000.0,300.9152,0.7964435,0.18376213,0.5824112,54.715946,24.787798,2017-07-31,31.767010976698373
2709015200000.0,18132593000000.0,21.752901,19.3632,1.4170318e+16,5678620500000000.0,4237119500000000.0,1344506200000000.0,1726198000000000.0,565946200000000.0,293.63928,0.87976277,0.48911738,0.80725104,54.82136,25.404356,2017-08-01,16.927148033711774
12761199000000.0,14705098000000.0,,,,,4025446600000000.0,,,352825560000000.0,297.0747,0.98089176,0.6395274,0.4740539,54.724564,25.147675,2017-08-02,9.444890697864594
32387520000000.0,18996751000000.0,,,1.8982143e+16,7517928500000000.0,3586992000000000.0,,,442685270000000.0,287.82867,1.1457658,0.083733946,0.33154094,54.73175,25.141949,2017-08-03,10.141302080744648
15729003000000.0,18150748000000.0,,,1.7836273e+16,6325892000000000.0,3205588000000000.0,-1959285400000000.0,1914109400000000.0,474641100000000.0,293.82272,0.8892974,-0.19122466,1.7559799,54.52292,25.182888,2017-08-04,19.30192796121212
30509330000000.0,13767669000000.0,12.708617,19.887106,,,3730035500000000.0,,,256665270000000.0,291.12424,0.8996767,0.9117592,0.57350135,54.721043,25.08822,2017-08-05,12.864955194083164
37683800000000.0,12181335000000.0,,,9891994000000000.0,3540649000000000.0,3842850300000000.0,-80254650000000.0,893239600000000.0,249916510000000.0,309.0925,0.7143522,0.3635838,0.59973425,54.65376,25.703075,2017-08-06,27.47640303241087
40017204000000.0,16851438000000.0,,,-3.1635694e+16,1.8244404e+18,3556109200000000.0,,,349194500000000.0,308.91412,0.9487367,1.1164324,0.56492996,54.970665,24.86183,2017-08-07,41.35024105263147
45734334000000.0,19483390000000.0,12.412976,17.448969,404189070000000.0,272291500000000.0,3046902100000000.0,-1579182400000000.0,2113081900000000.0,703607050000000.0,299.17923,0.9912003,-0.4076362,1.1728756,54.92491,24.840605,2017-08-08,38.607213467599635
5005498600000.0,17998199000000.0,8.927642,18.879982,1.697466e+16,6607817000000000.0,3500230800000000.0,-74106640000000.0,1502957500000000.0,433480280000000.0,279.89978,0.87528425,-1.3833786,0.97231424,54.85261,25.29903,2017-08-09,18.43449789334014
24841959000000.0,12162351000000.0,,,,,4337145200000000.0,,,239347200000000.0,294.558,1.9440104,-0.3563045,0.8254745,54.631706,25.001501,2017-08-10,18.92758418805441
23706307000000.0,16293387000000.0,23.75393,16.327194,1.2249322e+16,4826179600000000.0,5472782600000000.0,,,424628720000000.0,289.6071,0.95286286,1.281461,0.6534614,54.458534,25.475441,2017-08-11,28.38461138097573
23928697000000.0,20715288000000.0,29.990143,18.954897,3.8238897e+16,1.1987508e+16,4522260000000000.0,2648754400000000.0,2071344600000000.0,590277700000000.0,285.48245,1.0517899,-1.3583225,0.9624684,54.62069,25.51289,2017-08-12,16.724588560692773
36459092000000.0,14745144000000.0,,,,,3962339000000000.0,,,267561770000000.0,283.28903,1.2129877,-0.31553575,0.5518143,54.56877,25.526794,2017-08-13,20.649232632153428
48838230000000.0,16357092000000.0,9.546086,18.138641,-1.2900489e+16,7.958215e+16,4168177700000000.0,,,361040860000000.0,304.37903,0.7750223,-0.62369376,0.8877311,54.653652,25.71952,2017-08-14,28.526073994382152
13502371000000.0,14118757000000.0,6.367195,18.574877,,,3721270300000000.0,,,303167950000000.0,294.14587,0.7180249,-0.9891037,0.663342,54.707493,25.470596,2017-08-15,12.472602571940943
40142853000000.0,15927641000000.0,14.950256,17.8141,2068967800000000.0,1440667200000000.0,4479023300000000.0,,,415629000000000.0,296.93488,0.8939729,0.27780843,0.48325512,54.72778,25.219501,2017-08-16,5.942831902360003
15185510000000.0,16939479000000.0,,,,,3605899000000000.0,,,327523000000000.0,300.48196,0.885546,0.6478215,0.5611494,54.84291,25.212229,2017-08-17,17.846989217376812
41813790000000.0,15417708000000.0,,,,,3154998700000000.0,,,324720330000000.0,292.24966,1.2979236,-0.43202564,0.68931305,54.740395,25.208063,2017-08-18,7.494050678612863
22188634000000.0,17967564000000.0,,,5412727700000000.0,3264841000000000.0,2951581300000000.0,-1841658000000000.0,2330470700000000.0,440104100000000.0,282.1539,0.94694775,0.20628327,0.5740074,54.77514,25.391039,2017-08-19,12.112831982282659
37778490000000.0,11600616000000.0,,,,,3277690000000000.0,,,218954210000000.0,288.239,1.2712718,0.0688034,0.22991937,54.61079,25.572199,2017-08-20,20.647247164646945
29329856000000.0,16869824000000.0,,,,,3345977400000000.0,,,309115540000000.0,324.3753,0.9752034,0.7945441,0.56596905,54.65574,24.686724,2017-08-21,38.28838992581428
20471014000000.0,18651380000000.0,,,2.3655447e+16,7335358000000000.0,3742008000000000.0,1086366100000000.0,1372379900000000.0,444403220000000.0,332.21942,0.7794509,-0.9131298,0.9486742,54.752796,25.335936,2017-08-22,8.1391416078627
39771846000000.0,14136327000000.0,16.180393,19.245667,,,3962957000000000.0,,,254538740000000.0,329.66138,0.81772447,0.37576085,0.46800208,54.896626,24.874872,2017-08-23,34.869044723364624
38762583000000.0,12851342000000.0,,,,,3235338000000000.0,,,211015320000000.0,326.80585,1.3516332,0.06453738,0.24616623,54.879536,25.045725,2017-08-24,26.124440865507975
30117217000000.0,11844794000000.0,,,,,3313883000000000.0,,,212635060000000.0,314.2835,1.0334215,-0.10735408,2.136938,54.663605,25.227793,2017-08-25,4.24512239049584
21538630000000.0,16021192000000.0,14.591926,17.098394,4529021500000000.0,2701520500000000.0,3492191500000000.0,697384000000000.0,1036690550000000.0,343804920000000.0,324.8781,0.7256757,1.3255322,0.7988052,54.842197,25.162352,2017-08-26,18.807281117743464
35242102000000.0,16058525000000.0,18.477064,19.942425,,,3225654000000000.0,,,298229300000000.0,281.34634,0.9699566,-0.4768859,0.68235904,54.68152,25.557636,2017-08-27,17.876765304846163
